ID,YEAR,A,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat
491,2015,477.89,114.87,33.27,119.06,2.58,2.24,1.80895e-05,281.04,281.62,617.69,83.9,14.13,0.08,0.53,0.07,15.423763385103682,56.43794906312884
491,2016,477.89,114.87,33.27,119.06,2.58,2.24,1.74472e-05,280.75,281.34,575.56,84.58,13.34,0.08,0.53,0.07,15.423763385103682,56.43794906312884
491,2017,477.89,114.87,33.27,119.06,2.58,2.24,1.65781e-05,280.51,281.26,708.97,84.63,13.25,0.08,0.53,0.07,15.423763385103682,56.43794906312884
491,2018,477.89,114.87,33.27,119.06,2.58,2.24,1.78856e-05,281.26,282.24,488.37,81.62,15.87,0.1,0.53,0.07,15.423763385103682,56.43794906312884
491,2019,477.89,114.87,33.27,119.06,2.58,2.24,1.6823e-05,281.32,282.11,679.05,81.99,15.89,0.08,0.53,0.07,15.423763385103682,56.43794906312884
491,2020,477.89,114.87,33.27,119.06,2.58,2.24,1.75166e-05,281.69,282.48,604.7,83.51,14.49,0.05,0.53,0.07,15.423763385103682,56.43794906312884
492,2001,4684.13,111.57,52.81,126.8,2.01,1.65,1.63227e-05,280.04,280.39,775.2,64.54,15.83,7.63,0.41,7.88,14.017323381882305,56.36459448870394
492,2002,4684.13,111.57,52.81,126.8,2.01,1.65,1.83148e-05,280.75,281.01,867.78,59.1,21.03,8.38,0.41,7.92,14.017323381882305,56.36459448870394
492,2003,4684.13,111.57,52.81,126.8,2.01,1.65,1.67463e-05,279.95,280.47,628.45,57.62,22.5,8.54,0.41,7.96,14.017323381882305,56.36459448870394
492,2004,4684.13,111.57,52.81,126.8,2.01,1.65,1.61676e-05,279.99,280.37,860.02,58.48,22.14,8.26,0.41,7.99,14.017323381882305,56.36459448870394
492,2005,4684.13,111.57,52.81,126.8,2.01,1.65,1.71507e-05,280.37,280.77,651.67,50.12,30.4,8.38,0.41,7.98,14.017323381882305,56.36459448870394
492,2006,4684.13,111.57,52.81,126.8,2.01,1.65,1.66362e-05,280.57,281.25,817.5,42.07,38.65,8.02,0.41,7.98,14.017323381882305,56.36459448870394
492,2007,4684.13,111.57,52.81,126.8,2.01,1.65,1.7808e-05,280.92,281.47,972.44,47.31,33.65,7.82,0.41,7.93,14.017323381882305,56.36459448870394
492,2008,4684.13,111.57,52.81,126.8,2.01,1.65,1.77557e-05,281.27,281.59,802.53,48.99,31.97,7.51,0.41,7.91,14.017323381882305,56.36459448870394
492,2009,4684.13,111.57,52.81,126.8,2.01,1.65,1.77692e-05,280.46,280.9,681.8,45.35,35.15,7.82,0.41,7.88,14.017323381882305,56.36459448870394
492,2010,4684.13,111.57,52.81,126.8,2.01,1.65,1.55562e-05,278.98,278.8,775.18,40.85,39.08,7.99,0.41,7.83,14.017323381882305,56.36459448870394
492,2011,4684.13,111.57,52.81,126.8,2.01,1.65,1.8066e-05,280.37,280.86,792.79,45.5,35.02,7.95,0.41,7.8,14.017323381882305,56.36459448870394
492,2012,4684.13,111.57,52.81,126.8,2.01,1.65,1.6759e-05,279.66,280.15,754.13,45.9,34.77,7.9,0.41,7.78,14.017323381882305,56.36459448870394
492,2013,4684.13,111.57,52.81,126.8,2.01,1.65,1.77174e-05,279.63,280.36,587.98,46.17,34.48,8.06,0.42,7.75,14.017323381882305,56.36459448870394
492,2014,4684.13,111.57,52.81,126.8,2.01,1.65,1.87877e-05,281.59,281.98,833.08,49.45,31.31,7.87,0.43,7.75,14.017323381882305,56.36459448870394
492,2015,4684.13,111.57,52.81,126.8,2.01,1.65,1.78421e-05,280.83,281.39,778.56,54.13,26.67,7.88,0.43,7.76,14.017323381882305,56.36459448870394
492,2016,4684.13,111.57,52.81,126.8,2.01,1.65,1.75571e-05,280.71,281.2,621.48,57.24,23.49,7.99,0.43,7.75,14.017323381882305,56.36459448870394
492,2017,4684.13,111.57,52.81,126.8,2.01,1.65,1.68524e-05,280.42,281.05,906.46,59.51,21.24,8.06,0.43,7.75,14.017323381882305,56.36459448870394
492,2018,4684.13,111.57,52.81,126.8,2.01,1.65,1.81137e-05,281.16,281.98,523.04,54.4,25.82,8.22,0.43,7.72,14.017323381882305,56.36459448870394
492,2019,4684.13,111.57,52.81,126.8,2.01,1.65,1.75972e-05,281.28,281.98,846.16,57.19,23.38,7.95,0.45,7.71,14.017323381882305,56.36459448870394
492,2020,4684.13,111.57,52.81,126.8,2.01,1.65,1.78408e-05,281.65,282.28,768.26,60.52,20.28,7.75,0.45,7.72,14.017323381882305,56.36459448870394
493,2001,11597.08,92.84,39.09,91.84,1.81,1.36,1.75821e-05,279.26,279.61,793.05,36.32,16.65,21.85,0.25,3.03,22.41941188342364,56.4959945277999
493,2002,11597.08,92.84,39.09,91.84,1.81,1.36,1.92877e-05,280.15,280.47,676.25,33.1,16.89,22.92,0.25,3.03,22.41941188342364,56.4959945277999
493,2003,11597.08,92.84,39.09,91.84,1.81,1.36,1.72525e-05,279.24,279.66,586.77,32.4,14.97,22.96,0.25,3.03,22.41941188342364,56.4959945277999
493,2004,11597.08,92.84,39.09,91.84,1.81,1.36,1.61199e-05,279.03,279.5,692.87,30.61,14.84,22.71,0.25,3.03,22.41941188342364,56.4959945277999
493,2005,11597.08,92.84,39.09,91.84,1.81,1.36,1.79266e-05,279.16,279.64,571.97,27.48,16.38,24.18,0.25,3.04,22.41941188342364,56.4959945277999
493,2006,11597.08,92.84,39.09,91.84,1.81,1.36,1.68406e-05,279.9,280.56,583.25,25.85,17.64,22.28,0.25,3.03,22.41941188342364,56.4959945277999
493,2007,11597.08,92.84,39.09,91.84,1.81,1.36,2.00306e-05,280.2,280.73,840.5,27.78,16.88,21.87,0.25,3.03,22.41941188342364,56.4959945277999
493,2008,11597.08,92.84,39.09,91.84,1.81,1.36,1.86278e-05,280.64,281.11,760.12,29.35,15.48,21.1,0.25,3.03,22.41941188342364,56.4959945277999
493,2009,11597.08,92.84,39.09,91.84,1.81,1.36,1.94052e-05,279.54,280.11,722.6,29.83,13.58,22.44,0.25,3.03,22.41941188342364,56.4959945277999
493,2010,11597.08,92.84,39.09,91.84,1.81,1.36,1.84048e-05,279.04,278.61,851.35,29.88,13.67,22.66,0.25,3.03,22.41941188342364,56.4959945277999
493,2011,11597.08,92.84,39.09,91.84,1.81,1.36,1.96393e-05,279.83,280.12,802.12,31.05,13.91,23.75,0.25,3.03,22.41941188342364,56.4959945277999
493,2012,11597.08,92.84,39.09,91.84,1.81,1.36,1.9515e-05,278.82,279.28,777.69,31.51,13.08,22.84,0.25,3.03,22.41941188342364,56.4959945277999
493,2013,11597.08,92.84,39.09,91.84,1.81,1.36,1.85384e-05,279.2,279.85,640.51,29.97,14.35,22.4,0.25,3.03,22.41941188342364,56.4959945277999
493,2014,11597.08,92.84,39.09,91.84,1.81,1.36,1.89332e-05,279.74,280.47,661.78,30.1,15.04,24.78,0.25,3.03,22.41941188342364,56.4959945277999
493,2015,11597.08,92.84,39.09,91.84,1.81,1.36,1.71401e-05,279.99,280.85,590.19,30.35,14.33,27.32,0.25,3.03,22.41941188342364,56.4959945277999
493,2016,11597.08,92.84,39.09,91.84,1.81,1.36,1.80747e-05,279.68,280.3,745.57,30.34,13.61,27.45,0.25,3.03,22.41941188342364,56.4959945277999
493,2017,11597.08,92.84,39.09,91.84,1.81,1.36,1.69929e-05,279.38,280.11,830.74,30.83,13.09,28.07,0.25,3.03,22.41941188342364,56.4959945277999
493,2018,11597.08,92.84,39.09,91.84,1.81,1.36,1.75146e-05,279.93,280.8,532.87,28.93,13.94,27.61,0.25,3.03,22.41941188342364,56.4959945277999
493,2019,11597.08,92.84,39.09,91.84,1.81,1.36,1.74292e-05,280.49,281.29,549.51,28.76,14.62,27.24,0.25,3.03,22.41941188342364,56.4959945277999
493,2020,11597.08,92.84,39.09,91.84,1.81,1.36,1.8327e-05,281.17,281.76,551.33,31.29,14.16,25.28,0.25,3.03,22.41941188342364,56.4959945277999
494,2001,21.95,26.34,19.66,25.38,2.76,2.42,619.34,2.19,0.0,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2002,21.95,26.34,19.66,25.38,2.76,2.42,754.22,7.5,0.0,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2003,21.95,26.34,19.66,25.38,2.76,2.42,512.3,5.94,1.88,0.62,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2004,21.95,26.34,19.66,25.38,2.76,2.42,738.76,5.94,1.56,0.62,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2005,21.95,26.34,19.66,25.38,2.76,2.42,573.61,4.06,2.81,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2006,21.95,26.34,19.66,25.38,2.76,2.42,670.32,2.81,1.56,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2007,21.95,26.34,19.66,25.38,2.76,2.42,692.54,3.44,4.38,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2008,21.95,26.34,19.66,25.38,2.76,2.42,598.35,4.38,3.44,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2009,21.95,26.34,19.66,25.38,2.76,2.42,662.15,4.06,4.69,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2010,21.95,26.34,19.66,25.38,2.76,2.42,665.22,1.25,0.62,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2011,21.95,26.34,19.66,25.38,2.76,2.42,595.42,2.81,0.62,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2012,21.95,26.34,19.66,25.38,2.76,2.42,665.52,2.19,1.25,2.19,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2013,21.95,26.34,19.66,25.38,2.76,2.42,480.12,2.81,0.62,3.44,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2014,21.95,26.34,19.66,25.38,2.76,2.42,643.84,4.38,0.94,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2015,21.95,26.34,19.66,25.38,2.76,2.42,763.14,5.94,1.25,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2016,21.95,26.34,19.66,25.38,2.76,2.42,656.24,5.94,1.25,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2017,21.95,26.34,19.66,25.38,2.76,2.42,694.16,6.56,1.56,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2018,21.95,26.34,19.66,25.38,2.76,2.42,449.59,5.94,0.94,1.25,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2019,21.95,26.34,19.66,25.38,2.76,2.42,719.42,5.94,2.19,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
494,2020,21.95,26.34,19.66,25.38,2.76,2.42,541.05,7.81,2.19,0.0,0.0,41.56,,,,10.524528505013768,56.12879477211452
495,2001,430.0,65.06,31.92,68.12,1.95,1.75,1.7026e-05,280.6,280.86,660.48,81.6,8.84,2.19,0.0,4.96,15.889449193004356,56.425247737098154
495,2002,430.0,65.06,31.92,68.12,1.95,1.75,1.84961e-05,281.18,281.42,654.23,78.81,9.8,2.96,0.0,4.96,15.889449193004356,56.425247737098154
495,2003,430.0,65.06,31.92,68.12,1.95,1.75,1.80509e-05,280.46,280.97,492.41,78.56,10.07,3.26,0.0,4.96,15.889449193004356,56.425247737098154
495,2004,430.0,65.06,31.92,68.12,1.95,1.75,1.75764e-05,280.56,280.93,627.76,79.9,9.82,3.04,0.0,4.96,15.889449193004356,56.425247737098154
495,2005,430.0,65.06,31.92,68.12,1.95,1.75,1.80632e-05,280.89,281.19,540.79,77.82,11.93,3.49,0.0,4.96,15.889449193004356,56.425247737098154
495,2006,430.0,65.06,31.92,68.12,1.95,1.75,1.7364e-05,281.07,281.59,633.66,76.86,12.86,2.91,0.0,4.96,15.889449193004356,56.425247737098154
495,2007,430.0,65.06,31.92,68.12,1.95,1.75,1.88371e-05,281.27,281.77,729.38,79.25,9.51,2.59,0.0,4.96,15.889449193004356,56.425247737098154
495,2008,430.0,65.06,31.92,68.12,1.95,1.75,1.85662e-05,281.7,281.95,597.09,79.98,8.49,2.03,0.0,4.96,15.889449193004356,56.425247737098154
495,2009,430.0,65.06,31.92,68.12,1.95,1.75,1.81217e-05,280.91,281.21,536.64,79.09,8.67,2.11,0.0,4.96,15.889449193004356,56.425247737098154
495,2010,430.0,65.06,31.92,68.12,1.95,1.75,1.68582e-05,279.7,279.55,745.33,77.92,8.22,2.16,0.0,4.96,15.889449193004356,56.425247737098154
495,2011,430.0,65.06,31.92,68.12,1.95,1.75,1.89107e-05,280.84,281.17,580.13,78.8,8.28,2.38,0.0,4.96,15.889449193004356,56.425247737098154
495,2012,430.0,65.06,31.92,68.12,1.95,1.75,1.78746e-05,280.37,280.67,609.02,78.38,8.63,2.4,0.0,4.96,15.889449193004356,56.425247737098154
495,2013,430.0,65.06,31.92,68.12,1.95,1.75,1.81366e-05,280.45,280.88,533.54,77.41,10.15,2.96,0.0,4.96,15.889449193004356,56.425247737098154
495,2014,430.0,65.06,31.92,68.12,1.95,1.75,1.91684e-05,282.09,282.34,700.66,79.12,8.47,2.22,0.0,4.96,15.889449193004356,56.425247737098154
495,2015,430.0,65.06,31.92,68.12,1.95,1.75,1.90112e-05,281.51,281.94,540.64,79.82,8.09,2.21,0.0,4.96,15.889449193004356,56.425247737098154
495,2016,430.0,65.06,31.92,68.12,1.95,1.75,1.806e-05,281.2,281.6,586.92,79.72,8.67,2.33,0.0,4.96,15.889449193004356,56.425247737098154
495,2017,430.0,65.06,31.92,68.12,1.95,1.75,1.72789e-05,280.95,281.56,650.89,80.19,8.17,2.48,0.0,4.96,15.889449193004356,56.425247737098154
495,2018,430.0,65.06,31.92,68.12,1.95,1.75,1.84401e-05,281.67,282.5,491.1,77.13,9.98,2.25,0.0,4.96,15.889449193004356,56.425247737098154
495,2019,430.0,65.06,31.92,68.12,1.95,1.75,1.72542e-05,281.7,282.33,619.66,76.35,11.05,1.95,0.0,4.96,15.889449193004356,56.425247737098154
495,2020,430.0,65.06,31.92,68.12,1.95,1.75,1.82924e-05,282.08,282.71,547.95,76.43,10.94,1.54,0.0,4.96,15.889449193004356,56.425247737098154
496,2001,335.22,111.98,38.15,122.73,2.68,2.35,1.58657e-05,279.92,280.29,739.14,85.9,8.65,0.16,0.86,2.97,14.842016397529527,56.37577972568406
496,2002,335.22,111.98,38.15,122.73,2.68,2.35,1.7706e-05,280.61,280.89,732.74,82.99,11.37,0.53,0.87,2.97,14.842016397529527,56.37577972568406
496,2003,335.22,111.98,38.15,122.73,2.68,2.35,1.66648e-05,279.77,280.4,512.36,82.33,11.86,0.84,0.87,2.97,14.842016397529527,56.37577972568406
496,2004,335.22,111.98,38.15,122.73,2.68,2.35,1.5684e-05,279.8,280.28,698.61,83.52,11.07,0.56,0.87,2.93,14.842016397529527,56.37577972568406
496,2005,335.22,111.98,38.15,122.73,2.68,2.35,1.66957e-05,280.2,280.63,523.04,79.87,14.74,0.53,0.87,2.93,14.842016397529527,56.37577972568406
496,2006,335.22,111.98,38.15,122.73,2.68,2.35,1.61356e-05,280.42,281.07,726.84,77.12,17.96,0.22,0.87,2.93,14.842016397529527,56.37577972568406
496,2007,335.22,111.98,38.15,122.73,2.68,2.35,1.76082e-05,280.8,281.35,838.67,80.2,14.74,0.15,0.87,2.93,14.842016397529527,56.37577972568406
496,2008,335.22,111.98,38.15,122.73,2.68,2.35,1.74558e-05,281.16,281.49,661.03,81.33,13.41,0.07,0.87,2.93,14.842016397529527,56.37577972568406
496,2009,335.22,111.98,38.15,122.73,2.68,2.35,1.74492e-05,280.32,280.75,556.25,81.04,13.57,0.15,0.87,2.93,14.842016397529527,56.37577972568406
496,2010,335.22,111.98,38.15,122.73,2.68,2.35,1.53351e-05,279.01,278.85,725.52,79.27,14.59,0.15,0.87,2.93,14.842016397529527,56.37577972568406
496,2011,335.22,111.98,38.15,122.73,2.68,2.35,1.81479e-05,280.35,280.83,669.91,81.46,12.71,0.22,0.87,2.93,14.842016397529527,56.37577972568406
496,2012,335.22,111.98,38.15,122.73,2.68,2.35,1.68412e-05,279.73,280.15,652.47,80.73,12.99,0.18,0.87,2.93,14.842016397529527,56.37577972568406
496,2013,335.22,111.98,38.15,122.73,2.68,2.35,1.75477e-05,279.74,280.38,530.08,79.49,14.72,0.24,0.91,2.93,14.842016397529527,56.37577972568406
496,2014,335.22,111.98,38.15,122.73,2.68,2.35,1.86767e-05,281.7,282.01,743.18,81.49,12.75,0.16,0.91,2.93,14.842016397529527,56.37577972568406
496,2015,335.22,111.98,38.15,122.73,2.68,2.35,1.783e-05,280.82,281.35,662.65,82.88,11.38,0.16,0.91,2.93,14.842016397529527,56.37577972568406
496,2016,335.22,111.98,38.15,122.73,2.68,2.35,1.7441e-05,280.59,281.12,551.37,82.9,11.49,0.16,0.91,2.93,14.842016397529527,56.37577972568406
496,2017,335.22,111.98,38.15,122.73,2.68,2.35,1.66906e-05,280.32,281.03,768.47,82.84,11.46,0.26,0.91,2.93,14.842016397529527,56.37577972568406
496,2018,335.22,111.98,38.15,122.73,2.68,2.35,1.79253e-05,281.07,282.07,477.01,79.76,13.79,0.09,0.91,2.93,14.842016397529527,56.37577972568406
496,2019,335.22,111.98,38.15,122.73,2.68,2.35,1.74818e-05,281.14,282.03,706.94,80.64,13.72,0.07,0.91,2.93,14.842016397529527,56.37577972568406
496,2020,335.22,111.98,38.15,122.73,2.68,2.35,1.75105e-05,281.5,282.28,664.45,81.97,12.44,0.13,0.91,2.93,14.842016397529527,56.37577972568406
497,2001,11.97,9.72,4.65,9.6,1.29,1.07,1.43595e-05,281.14,281.19,694.95,29.83,15.55,14.29,2.1,28.57,12.826329177319,56.231621141886606
497,2002,11.97,9.72,4.65,9.6,1.29,1.07,1.64649e-05,281.85,281.93,894.32,30.67,15.13,16.39,2.1,28.57,12.826329177319,56.231621141886606
497,2003,11.97,9.72,4.65,9.6,1.29,1.07,1.495e-05,281.29,281.53,654.91,28.15,13.03,15.55,2.1,28.57,12.826329177319,56.231621141886606
497,2004,11.97,9.72,4.65,9.6,1.29,1.07,1.55969e-05,281.36,281.61,845.0,30.25,12.61,17.23,2.1,28.57,12.826329177319,56.231621141886606
497,2005,11.97,9.72,4.65,9.6,1.29,1.07,1.58897e-05,281.76,281.98,659.44,28.15,13.87,17.23,2.1,28.57,12.826329177319,56.231621141886606
497,2006,11.97,9.72,4.65,9.6,1.29,1.07,1.565e-05,281.92,282.46,748.94,25.21,12.61,17.23,2.94,28.57,12.826329177319,56.231621141886606
497,2007,11.97,9.72,4.65,9.6,1.29,1.07,1.621e-05,282.06,282.45,950.16,26.89,10.92,17.23,2.94,28.57,12.826329177319,56.231621141886606
497,2008,11.97,9.72,4.65,9.6,1.29,1.07,1.57638e-05,282.37,282.56,800.62,26.89,10.92,16.39,2.94,28.57,12.826329177319,56.231621141886606
497,2009,11.97,9.72,4.65,9.6,1.29,1.07,1.55205e-05,281.66,281.89,670.32,27.73,12.18,16.81,2.94,28.57,12.826329177319,56.231621141886606
497,2010,11.97,9.72,4.65,9.6,1.29,1.07,1.4145e-05,279.94,279.71,678.88,26.47,11.34,19.33,2.94,28.57,12.826329177319,56.231621141886606
497,2011,11.97,9.72,4.65,9.6,1.29,1.07,1.64058e-05,281.4,281.82,779.01,26.47,13.03,20.59,2.94,28.57,12.826329177319,56.231621141886606
497,2012,11.97,9.72,4.65,9.6,1.29,1.07,1.53778e-05,280.81,281.24,763.7,28.57,14.71,18.49,2.94,28.57,12.826329177319,56.231621141886606
497,2013,11.97,9.72,4.65,9.6,1.29,1.07,1.57974e-05,280.81,281.38,641.13,27.73,15.13,20.59,2.94,28.57,12.826329177319,56.231621141886606
497,2014,11.97,9.72,4.65,9.6,1.29,1.07,1.68004e-05,282.66,282.96,745.29,27.73,13.45,20.59,2.94,28.57,12.826329177319,56.231621141886606
497,2015,11.97,9.72,4.65,9.6,1.29,1.07,1.60363e-05,282.04,282.47,806.03,26.05,15.13,20.17,2.94,28.57,12.826329177319,56.231621141886606
497,2016,11.97,9.72,4.65,9.6,1.29,1.07,1.54607e-05,281.9,282.34,582.34,26.05,15.13,20.17,2.94,28.57,12.826329177319,56.231621141886606
497,2017,11.97,9.72,4.65,9.6,1.29,1.07,1.55355e-05,281.46,282.02,890.76,26.05,14.29,20.17,2.94,28.57,12.826329177319,56.231621141886606
497,2018,11.97,9.72,4.65,9.6,1.29,1.07,1.51204e-05,282.14,282.71,457.18,24.37,15.55,17.65,2.94,28.57,12.826329177319,56.231621141886606
497,2019,11.97,9.72,4.65,9.6,1.29,1.07,1.63743e-05,282.22,282.68,768.47,23.53,18.49,16.39,2.94,28.57,12.826329177319,56.231621141886606
497,2020,11.97,9.72,4.65,9.6,1.29,1.07,1.58854e-05,282.51,282.95,671.23,21.85,19.75,17.23,2.94,28.57,12.826329177319,56.231621141886606
498,2001,980.72,104.46,53.28,114.92,2.91,2.35,1.59478e-05,280.27,280.64,740.67,73.18,10.27,6.58,0.53,5.92,14.43791680680109,56.29764974356884
498,2002,980.72,104.46,53.28,114.92,2.91,2.35,1.789e-05,280.9,281.2,777.4,70.61,11.56,8.16,0.53,5.92,14.43791680680109,56.29764974356884
498,2003,980.72,104.46,53.28,114.92,2.91,2.35,1.64004e-05,280.09,280.67,552.04,69.53,12.53,8.41,0.54,5.92,14.43791680680109,56.29764974356884
498,2004,980.72,104.46,53.28,114.92,2.91,2.35,1.57272e-05,280.1,280.57,751.44,70.38,12.75,7.84,0.55,5.92,14.43791680680109,56.29764974356884
498,2005,980.72,104.46,53.28,114.92,2.91,2.35,1.66854e-05,280.47,280.93,556.53,67.07,16.23,8.04,0.55,5.92,14.43791680680109,56.29764974356884
498,2006,980.72,104.46,53.28,114.92,2.91,2.35,1.63212e-05,280.72,281.39,745.54,64.62,19.5,7.03,0.55,5.92,14.43791680680109,56.29764974356884
498,2007,980.72,104.46,53.28,114.92,2.91,2.35,1.76834e-05,281.08,281.66,899.27,68.11,15.52,7.08,0.56,5.92,14.43791680680109,56.29764974356884
498,2008,980.72,104.46,53.28,114.92,2.91,2.35,1.75766e-05,281.43,281.8,705.54,69.35,14.57,6.48,0.56,5.92,14.43791680680109,56.29764974356884
498,2009,980.72,104.46,53.28,114.92,2.91,2.35,1.73514e-05,280.62,281.07,598.69,67.68,15.4,7.01,0.56,5.92,14.43791680680109,56.29764974356884
498,2010,980.72,104.46,53.28,114.92,2.91,2.35,1.54111e-05,279.22,279.08,729.97,65.65,16.78,6.93,0.56,5.92,14.43791680680109,56.29764974356884
498,2011,980.72,104.46,53.28,114.92,2.91,2.35,1.80595e-05,280.57,281.07,703.66,67.96,14.88,7.16,0.56,5.92,14.43791680680109,56.29764974356884
498,2012,980.72,104.46,53.28,114.92,2.91,2.35,1.67291e-05,279.94,280.41,677.63,67.5,15.0,7.4,0.56,5.92,14.43791680680109,56.29764974356884
498,2013,980.72,104.46,53.28,114.92,2.91,2.35,1.72349e-05,280.03,280.64,534.86,66.99,15.56,7.67,0.56,5.92,14.43791680680109,56.29764974356884
498,2014,980.72,104.46,53.28,114.92,2.91,2.35,1.84726e-05,281.87,282.25,756.4,68.8,13.72,7.35,0.56,5.92,14.43791680680109,56.29764974356884
498,2015,980.72,104.46,53.28,114.92,2.91,2.35,1.77942e-05,281.12,281.68,691.7,70.22,12.25,7.41,0.56,5.92,14.43791680680109,56.29764974356884
498,2016,980.72,104.46,53.28,114.92,2.91,2.35,1.72283e-05,280.94,281.46,575.85,70.8,11.56,7.44,0.56,5.92,14.43791680680109,56.29764974356884
498,2017,980.72,104.46,53.28,114.92,2.91,2.35,1.67064e-05,280.69,281.32,795.15,70.84,11.34,7.6,0.56,5.92,14.43791680680109,56.29764974356884
498,2018,980.72,104.46,53.28,114.92,2.91,2.35,1.75875e-05,281.42,282.25,485.73,67.54,13.9,7.78,0.56,5.92,14.43791680680109,56.29764974356884
498,2019,980.72,104.46,53.28,114.92,2.91,2.35,1.71069e-05,281.45,282.17,756.5,69.11,12.71,7.41,0.59,5.92,14.43791680680109,56.29764974356884
498,2020,980.72,104.46,53.28,114.92,2.91,2.35,1.7405e-05,281.76,282.44,673.97,70.12,11.95,7.17,0.59,5.92,14.43791680680109,56.29764974356884
499,2001,178.59,84.63,34.1,96.74,2.61,2.25,1.64819e-05,280.38,280.94,691.9,74.19,19.13,0.03,2.06,3.09,15.594935375012772,56.31581710062487
499,2002,178.59,84.63,34.1,96.74,2.61,2.25,1.81868e-05,280.98,281.51,707.4,69.98,23.07,0.17,2.06,3.09,15.594935375012772,56.31581710062487
499,2003,178.59,84.63,34.1,96.74,2.61,2.25,1.78116e-05,280.22,281.06,472.62,69.41,22.81,0.17,2.06,3.09,15.594935375012772,56.31581710062487
499,2004,178.59,84.63,34.1,96.74,2.61,2.25,1.72704e-05,280.33,281.03,639.42,71.87,21.24,0.14,2.06,3.09,15.594935375012772,56.31581710062487
499,2005,178.59,84.63,34.1,96.74,2.61,2.25,1.76366e-05,280.64,281.33,543.42,68.24,25.13,0.14,2.06,3.09,15.594935375012772,56.31581710062487
499,2006,178.59,84.63,34.1,96.74,2.61,2.25,1.70529e-05,280.86,281.79,684.65,65.95,27.39,0.09,2.06,3.09,15.594935375012772,56.31581710062487
499,2007,178.59,84.63,34.1,96.74,2.61,2.25,1.86428e-05,281.13,281.92,807.93,70.27,22.78,0.09,2.06,3.09,15.594935375012772,56.31581710062487
499,2008,178.59,84.63,34.1,96.74,2.61,2.25,1.85335e-05,281.54,282.11,613.2,71.84,21.3,0.03,2.06,3.09,15.594935375012772,56.31581710062487
499,2009,178.59,84.63,34.1,96.74,2.61,2.25,1.80484e-05,280.75,281.36,553.89,70.73,21.44,0.09,2.06,3.09,15.594935375012772,56.31581710062487
499,2010,178.59,84.63,34.1,96.74,2.61,2.25,1.65099e-05,279.56,279.73,743.33,69.5,22.13,0.0,2.06,3.09,15.594935375012772,56.31581710062487
499,2011,178.59,84.63,34.1,96.74,2.61,2.25,1.88513e-05,280.76,281.32,618.32,70.47,21.27,0.03,2.06,3.09,15.594935375012772,56.31581710062487
499,2012,178.59,84.63,34.1,96.74,2.61,2.25,1.77302e-05,280.39,280.9,616.69,69.55,21.9,0.0,2.06,3.09,15.594935375012772,56.31581710062487
499,2013,178.59,84.63,34.1,96.74,2.61,2.25,1.81194e-05,280.53,281.17,510.0,66.92,24.1,0.0,2.06,3.09,15.594935375012772,56.31581710062487
499,2014,178.59,84.63,34.1,96.74,2.61,2.25,1.88564e-05,282.16,282.61,704.09,69.47,22.01,0.0,2.06,3.09,15.594935375012772,56.31581710062487
499,2015,178.59,84.63,34.1,96.74,2.61,2.25,1.84018e-05,281.39,282.04,584.69,71.04,20.44,0.0,2.12,3.09,15.594935375012772,56.31581710062487
499,2016,178.59,84.63,34.1,96.74,2.61,2.25,1.76202e-05,281.02,281.74,555.17,71.58,19.47,0.0,2.12,3.09,15.594935375012772,56.31581710062487
499,2017,178.59,84.63,34.1,96.74,2.61,2.25,1.6637e-05,280.76,281.6,688.82,71.98,19.38,0.0,2.12,3.09,15.594935375012772,56.31581710062487
499,2018,178.59,84.63,34.1,96.74,2.61,2.25,1.78963e-05,281.5,282.5,478.1,69.55,20.84,0.0,2.12,3.09,15.594935375012772,56.31581710062487
499,2019,178.59,84.63,34.1,96.74,2.61,2.25,1.68199e-05,281.54,282.33,643.6,69.38,21.84,0.0,2.12,3.09,15.594935375012772,56.31581710062487
499,2020,178.59,84.63,34.1,96.74,2.61,2.25,1.77459e-05,281.9,282.76,560.12,70.81,20.44,0.0,2.17,3.09,15.594935375012772,56.31581710062487
