ID,YEAR,SEASON,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,A,lon,lat
185,2013,AUTUMN,56.57,21.96,52.97,1.66,1.35,6.9291e-06,279.77,280.52,57.45,33.59,41.8,0.4,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2014,WINTER,56.57,21.96,52.97,1.66,1.35,9.031e-07,270.36,271.05,38.34,35.07,40.61,1.11,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2014,SPRING,56.57,21.96,52.97,1.66,1.35,1.76245e-05,278.46,278.95,26.94,35.81,40.02,1.46,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2014,SUMMER,56.57,21.96,52.97,1.66,1.35,4.173e-05,289.46,289.9,69.66,35.81,40.02,1.46,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2014,AUTUMN,56.57,21.96,52.97,1.66,1.35,6.5254e-06,279.17,279.87,37.74,35.81,40.02,1.46,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2015,WINTER,56.57,21.96,52.97,1.66,1.35,1.1379e-06,271.03,272.06,63.06,36.3,38.55,1.71,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2015,SPRING,56.57,21.96,52.97,1.66,1.35,1.74281e-05,277.71,278.17,41.84,36.55,37.81,1.84,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2015,SUMMER,56.57,21.96,52.97,1.66,1.35,3.87109e-05,287.49,287.92,74.22,36.55,37.81,1.84,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2015,AUTUMN,56.57,21.96,52.97,1.66,1.35,6.0641e-06,279.7,280.76,47.3,36.55,37.81,1.84,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2016,WINTER,56.57,21.96,52.97,1.66,1.35,1.0523e-06,270.39,270.48,58.11,37.46,35.96,2.13,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2016,SPRING,56.57,21.96,52.97,1.66,1.35,1.5531e-05,278.24,278.6,32.42,37.92,35.04,2.27,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2016,SUMMER,56.57,21.96,52.97,1.66,1.35,3.83308e-05,288.5,288.83,52.06,37.92,35.04,2.27,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2016,AUTUMN,56.57,21.96,52.97,1.66,1.35,6.6317e-06,277.92,278.57,36.61,37.92,35.04,2.27,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2017,WINTER,56.57,21.96,52.97,1.66,1.35,2.04e-07,269.39,271.14,19.11,39.67,33.21,2.35,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2017,SPRING,56.57,21.96,52.97,1.66,1.35,1.46536e-05,276.52,276.82,30.29,40.55,32.29,2.39,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2017,SUMMER,56.57,21.96,52.97,1.66,1.35,3.53404e-05,287.07,287.54,65.01,40.55,32.29,2.39,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2017,AUTUMN,56.57,21.96,52.97,1.66,1.35,6.372e-06,278.52,279.39,65.11,40.55,32.29,2.39,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2018,WINTER,56.57,21.96,52.97,1.66,1.35,3.0159e-06,270.11,269.74,52.86,37.73,35.16,1.7,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2018,SPRING,56.57,21.96,52.97,1.66,1.35,1.92884e-05,277.09,278.18,21.55,36.32,36.6,1.36,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2018,SUMMER,56.57,21.96,52.97,1.66,1.35,3.92585e-05,289.73,290.45,39.97,36.32,36.6,1.36,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2018,AUTUMN,56.57,21.96,52.97,1.66,1.35,7.2947e-06,279.67,280.75,51.16,36.32,36.6,1.36,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2019,WINTER,56.57,21.96,52.97,1.66,1.35,2.9294e-06,269.66,270.45,46.54,34.97,38.31,1.19,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2019,SPRING,56.57,21.96,52.97,1.66,1.35,1.81095e-05,277.83,278.6,33.47,34.3,39.17,1.11,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2019,SUMMER,56.57,21.96,52.97,1.66,1.35,3.7254e-05,288.86,289.1,50.17,34.3,39.17,1.11,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2019,AUTUMN,56.57,21.96,52.97,1.66,1.35,6.8269e-06,278.39,278.99,81.1,34.3,39.17,1.11,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2020,WINTER,56.57,21.96,52.97,1.66,1.35,4.0569e-06,273.17,274.68,71.45,37.99,37.02,1.14,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2020,SPRING,56.57,21.96,52.97,1.66,1.35,1.9085e-05,277.65,277.47,40.54,39.83,35.95,1.15,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2020,SUMMER,56.57,21.96,52.97,1.66,1.35,3.99954e-05,289.06,289.37,69.06,39.83,35.95,1.15,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
185,2020,AUTUMN,56.57,21.96,52.97,1.66,1.35,8.3619e-06,280.7,281.77,70.14,39.83,35.95,1.15,0.02,5.01,1345.88,22.22282801228898,61.06930899637825
186,2001,SPRING,57.22,19.7,58.91,2.61,2.26,1.12634e-05,275.58,275.23,50.04,64.07,32.3,0.06,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2001,SUMMER,57.22,19.7,58.91,2.61,2.26,4.06187e-05,288.71,289.31,59.21,64.07,32.3,0.06,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2001,AUTUMN,57.22,19.7,58.91,2.61,2.26,6.7541e-06,278.44,278.23,67.61,64.07,32.3,0.06,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2002,WINTER,57.22,19.7,58.91,2.61,2.26,9.03e-08,270.16,267.49,52.1,60.04,36.31,0.02,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2002,SPRING,57.22,19.7,58.91,2.61,2.26,1.7098e-05,276.72,277.01,33.51,58.03,38.32,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2002,SUMMER,57.22,19.7,58.91,2.61,2.26,4.22244e-05,290.4,291.14,59.48,58.03,38.32,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2002,AUTUMN,57.22,19.7,58.91,2.61,2.26,6.268e-06,275.63,274.71,37.12,58.03,38.32,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2003,WINTER,57.22,19.7,58.91,2.61,2.26,9.949e-07,268.23,263.68,25.16,55.44,40.85,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2003,SPRING,57.22,19.7,58.91,2.61,2.26,1.29435e-05,274.92,275.34,33.84,54.14,42.12,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2003,SUMMER,57.22,19.7,58.91,2.61,2.26,3.54975e-05,288.43,288.96,77.2,54.14,42.12,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2003,AUTUMN,57.22,19.7,58.91,2.61,2.26,7.1824e-06,277.86,278.28,63.12,54.14,42.12,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2004,WINTER,57.22,19.7,58.91,2.61,2.26,1.5749e-06,269.57,266.36,60.69,56.15,40.29,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2004,SPRING,57.22,19.7,58.91,2.61,2.26,1.34326e-05,275.9,276.19,28.98,57.15,39.38,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2004,SUMMER,57.22,19.7,58.91,2.61,2.26,3.61443e-05,287.87,288.4,95.23,57.15,39.38,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2004,AUTUMN,57.22,19.7,58.91,2.61,2.26,6.3855e-06,278.03,277.82,72.45,57.15,39.38,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2005,WINTER,57.22,19.7,58.91,2.61,2.26,-5.631e-07,270.59,269.1,67.05,59.15,37.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2005,SPRING,57.22,19.7,58.91,2.61,2.26,1.435e-05,275.36,274.66,38.66,60.15,36.61,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2005,SUMMER,57.22,19.7,58.91,2.61,2.26,4.27501e-05,288.98,289.7,99.17,60.15,36.61,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2005,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.8568e-06,280.24,280.87,45.3,60.15,36.61,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2006,WINTER,57.22,19.7,58.91,2.61,2.26,8.102e-07,269.77,266.11,32.66,55.96,40.79,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2006,SPRING,57.22,19.7,58.91,2.61,2.26,1.35247e-05,275.54,275.0,23.7,53.87,42.88,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2006,SUMMER,57.22,19.7,58.91,2.61,2.26,4.04458e-05,289.94,290.5,21.67,53.87,42.88,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2006,AUTUMN,57.22,19.7,58.91,2.61,2.26,5.8763e-06,279.72,279.73,82.24,53.87,42.88,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2007,WINTER,57.22,19.7,58.91,2.61,2.26,1.8453e-06,271.63,269.13,56.39,55.64,41.1,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2007,SPRING,57.22,19.7,58.91,2.61,2.26,1.68728e-05,277.69,278.35,40.17,56.52,40.21,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2007,SUMMER,57.22,19.7,58.91,2.61,2.26,4.14666e-05,289.14,289.41,64.88,56.52,40.21,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2007,AUTUMN,57.22,19.7,58.91,2.61,2.26,6.7424e-06,278.39,278.61,52.74,56.52,40.21,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2008,WINTER,57.22,19.7,58.91,2.61,2.26,1.2552e-06,271.75,272.39,67.04,55.98,40.45,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2008,SPRING,57.22,19.7,58.91,2.61,2.26,1.49258e-05,276.93,277.13,29.47,55.71,40.57,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2008,SUMMER,57.22,19.7,58.91,2.61,2.26,3.77217e-05,287.59,287.93,75.92,55.71,40.57,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2008,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.2316e-06,279.41,279.66,79.18,55.71,40.57,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2009,WINTER,57.22,19.7,58.91,2.61,2.26,1.4904e-06,270.88,269.59,40.43,51.98,44.08,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2009,SPRING,57.22,19.7,58.91,2.61,2.26,1.50124e-05,276.47,276.68,17.73,50.11,45.83,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2009,SUMMER,57.22,19.7,58.91,2.61,2.26,3.9997e-05,288.09,288.46,67.74,50.11,45.83,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2009,AUTUMN,57.22,19.7,58.91,2.61,2.26,7.6699e-06,278.2,278.78,76.45,50.11,45.83,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2010,WINTER,57.22,19.7,58.91,2.61,2.26,1.0735e-06,269.13,264.35,48.36,47.44,48.3,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2010,SPRING,57.22,19.7,58.91,2.61,2.26,1.39778e-05,276.34,276.45,47.51,46.11,49.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2010,SUMMER,57.22,19.7,58.91,2.61,2.26,4.34913e-05,289.99,290.54,41.7,46.11,49.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2010,AUTUMN,57.22,19.7,58.91,2.61,2.26,5.6547e-06,278.06,277.63,62.79,46.11,49.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2011,WINTER,57.22,19.7,58.91,2.61,2.26,-9.75e-08,270.51,263.91,43.83,47.33,48.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2011,SPRING,57.22,19.7,58.91,2.61,2.26,1.41625e-05,275.78,276.1,26.71,47.94,48.03,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2011,SUMMER,57.22,19.7,58.91,2.61,2.26,4.22602e-05,290.14,290.22,84.28,47.94,48.03,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2011,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.0739e-06,279.77,280.41,79.21,47.94,48.03,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2012,WINTER,57.22,19.7,58.91,2.61,2.26,1.7696e-06,271.33,268.32,71.56,51.07,45.03,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2012,SPRING,57.22,19.7,58.91,2.61,2.26,1.69555e-05,275.96,276.15,40.39,52.64,43.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2012,SUMMER,57.22,19.7,58.91,2.61,2.26,3.97348e-05,288.01,288.22,93.34,52.64,43.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2012,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.3673e-06,279.12,279.54,101.72,52.64,43.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2013,WINTER,57.22,19.7,58.91,2.61,2.26,4.655e-07,269.99,266.62,41.56,54.2,41.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2013,SPRING,57.22,19.7,58.91,2.61,2.26,1.6611e-05,275.85,274.81,23.01,54.98,40.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2013,SUMMER,57.22,19.7,58.91,2.61,2.26,4.29049e-05,289.84,290.22,67.54,54.98,40.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2013,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.1992e-06,279.89,280.11,71.85,54.98,40.53,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2014,WINTER,57.22,19.7,58.91,2.61,2.26,1.6782e-06,269.59,270.11,38.12,57.64,37.88,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2014,SPRING,57.22,19.7,58.91,2.61,2.26,1.58408e-05,277.7,278.26,63.95,58.97,36.55,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2014,SUMMER,57.22,19.7,58.91,2.61,2.26,4.23767e-05,289.21,289.68,72.85,58.97,36.55,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2014,AUTUMN,57.22,19.7,58.91,2.61,2.26,7.2245e-06,278.77,279.31,42.16,58.97,36.55,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2015,WINTER,57.22,19.7,58.91,2.61,2.26,1.04e-06,270.63,270.67,52.48,62.03,33.5,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2015,SPRING,57.22,19.7,58.91,2.61,2.26,1.5232e-05,276.87,277.39,41.9,63.56,31.98,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2015,SUMMER,57.22,19.7,58.91,2.61,2.26,4.03105e-05,288.01,288.4,52.75,63.56,31.98,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2015,AUTUMN,57.22,19.7,58.91,2.61,2.26,7.0558e-06,279.95,280.54,45.45,63.56,31.98,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2016,WINTER,57.22,19.7,58.91,2.61,2.26,1.648e-06,270.27,269.34,59.47,63.21,32.02,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2016,SPRING,57.22,19.7,58.91,2.61,2.26,1.54414e-05,277.88,278.31,34.69,63.03,32.04,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2016,SUMMER,57.22,19.7,58.91,2.61,2.26,4.05799e-05,288.77,289.11,77.52,63.03,32.04,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2016,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.3441e-06,278.53,278.77,60.88,63.03,32.04,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2017,WINTER,57.22,19.7,58.91,2.61,2.26,1.4163e-06,269.35,269.85,25.3,63.51,31.15,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2017,SPRING,57.22,19.7,58.91,2.61,2.26,1.39618e-05,275.8,276.05,25.16,63.75,30.7,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2017,SUMMER,57.22,19.7,58.91,2.61,2.26,3.66495e-05,286.93,287.48,71.57,63.75,30.7,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2017,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.305e-06,278.48,278.94,95.14,63.75,30.7,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2018,WINTER,57.22,19.7,58.91,2.61,2.26,3.9181e-06,269.79,268.52,51.05,61.57,33.38,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2018,SPRING,57.22,19.7,58.91,2.61,2.26,1.73959e-05,276.16,276.8,30.48,60.48,34.72,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2018,SUMMER,57.22,19.7,58.91,2.61,2.26,4.14628e-05,289.37,290.29,59.42,60.48,34.72,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2018,AUTUMN,57.22,19.7,58.91,2.61,2.26,1.03375e-05,280.24,280.86,61.7,60.48,34.72,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2019,WINTER,57.22,19.7,58.91,2.61,2.26,3.5566e-06,270.3,268.86,57.98,59.33,36.09,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2019,SPRING,57.22,19.7,58.91,2.61,2.26,1.71514e-05,276.9,276.97,45.46,58.75,36.77,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2019,SUMMER,57.22,19.7,58.91,2.61,2.26,3.9252e-05,288.53,288.86,40.38,58.75,36.77,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2019,AUTUMN,57.22,19.7,58.91,2.61,2.26,8.3615e-06,278.54,278.82,66.61,58.75,36.77,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2020,WINTER,57.22,19.7,58.91,2.61,2.26,5.184e-06,272.59,273.41,63.77,63.58,31.95,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2020,SPRING,57.22,19.7,58.91,2.61,2.26,1.81733e-05,277.24,277.1,31.39,66.0,29.54,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2020,SUMMER,57.22,19.7,58.91,2.61,2.26,4.14554e-05,289.16,289.5,71.81,66.0,29.54,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
186,2020,AUTUMN,57.22,19.7,58.91,2.61,2.26,9.6127e-06,280.68,281.35,64.12,66.0,29.54,0.0,0.0,2.32,407.06,28.057122801872637,60.815669670764905
187,2001,SPRING,43.11,14.82,43.18,1.97,1.72,1.39405e-05,275.23,275.49,33.71,39.25,49.09,0.97,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2001,SUMMER,43.11,14.82,43.18,1.97,1.72,3.81459e-05,288.02,288.71,61.83,39.25,49.09,0.97,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2001,AUTUMN,43.11,14.82,43.18,1.97,1.72,1.04164e-05,279.76,280.17,80.69,39.25,49.09,0.97,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2002,WINTER,43.11,14.82,43.18,1.97,1.72,2.9083e-06,270.42,270.36,50.65,36.78,50.38,2.0,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2002,SPRING,43.11,14.82,43.18,1.97,1.72,1.66479e-05,277.74,277.98,24.21,35.55,51.02,2.51,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2002,SUMMER,43.11,14.82,43.18,1.97,1.72,4.06723e-05,289.65,290.22,71.66,35.55,51.02,2.51,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2002,AUTUMN,43.11,14.82,43.18,1.97,1.72,9.146e-06,276.84,276.31,25.21,35.55,51.02,2.51,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2003,WINTER,43.11,14.82,43.18,1.97,1.72,2.544e-06,266.89,265.78,21.16,38.12,48.03,2.2,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2003,SPRING,43.11,14.82,43.18,1.97,1.72,1.46009e-05,275.14,275.57,40.59,39.41,46.53,2.05,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2003,SUMMER,43.11,14.82,43.18,1.97,1.72,3.62758e-05,288.59,289.12,48.97,39.41,46.53,2.05,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2003,AUTUMN,43.11,14.82,43.18,1.97,1.72,6.9862e-06,279.12,279.55,37.53,39.41,46.53,2.05,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2004,WINTER,43.11,14.82,43.18,1.97,1.72,3.6889e-06,270.16,270.06,44.2,38.1,48.16,1.59,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2004,SPRING,43.11,14.82,43.18,1.97,1.72,1.51656e-05,276.91,277.29,18.96,37.44,48.98,1.36,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2004,SUMMER,43.11,14.82,43.18,1.97,1.72,3.6706e-05,287.46,287.89,71.72,37.44,48.98,1.36,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2004,AUTUMN,43.11,14.82,43.18,1.97,1.72,8.927e-06,279.34,279.61,60.86,37.44,48.98,1.36,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2005,WINTER,43.11,14.82,43.18,1.97,1.72,2.9184e-06,271.33,271.73,62.88,35.05,51.24,1.41,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2005,SPRING,43.11,14.82,43.18,1.97,1.72,1.39589e-05,275.46,275.36,17.04,33.85,52.37,1.44,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2005,SUMMER,43.11,14.82,43.18,1.97,1.72,4.00698e-05,288.4,289.21,86.97,33.85,52.37,1.44,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2005,AUTUMN,43.11,14.82,43.18,1.97,1.72,9.6718e-06,281.04,281.76,60.44,33.85,52.37,1.44,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2006,WINTER,43.11,14.82,43.18,1.97,1.72,2.3503e-06,268.79,268.98,25.22,32.7,53.3,0.97,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2006,SPRING,43.11,14.82,43.18,1.97,1.72,1.26765e-05,275.0,275.59,42.68,32.12,53.77,0.74,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2006,SUMMER,43.11,14.82,43.18,1.97,1.72,4.09636e-05,289.54,290.3,35.5,32.12,53.77,0.74,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2006,AUTUMN,43.11,14.82,43.18,1.97,1.72,7.4868e-06,280.64,281.07,97.39,32.12,53.77,0.74,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2007,WINTER,43.11,14.82,43.18,1.97,1.72,2.2148e-06,271.46,270.83,59.79,34.8,51.22,0.62,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2007,SPRING,43.11,14.82,43.18,1.97,1.72,1.48446e-05,278.06,278.67,29.01,36.14,49.95,0.56,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2007,SUMMER,43.11,14.82,43.18,1.97,1.72,4.08469e-05,289.3,289.54,64.96,36.14,49.95,0.56,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2007,AUTUMN,43.11,14.82,43.18,1.97,1.72,7.9112e-06,279.35,279.78,62.92,36.14,49.95,0.56,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2008,WINTER,43.11,14.82,43.18,1.97,1.72,1.6951e-06,272.82,273.91,70.86,36.19,49.5,0.49,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2008,SPRING,43.11,14.82,43.18,1.97,1.72,1.83072e-05,278.49,278.48,29.88,36.21,49.28,0.46,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2008,SUMMER,43.11,14.82,43.18,1.97,1.72,3.81406e-05,288.43,288.49,87.42,36.21,49.28,0.46,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2008,AUTUMN,43.11,14.82,43.18,1.97,1.72,6.9364e-06,279.42,279.85,80.77,36.21,49.28,0.46,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2009,WINTER,43.11,14.82,43.18,1.97,1.72,1.0185e-06,270.67,270.92,36.54,31.95,53.17,0.55,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2009,SPRING,43.11,14.82,43.18,1.97,1.72,1.44654e-05,277.08,277.44,24.58,29.82,55.12,0.59,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2009,SUMMER,43.11,14.82,43.18,1.97,1.72,3.90277e-05,288.14,288.74,61.35,29.82,55.12,0.59,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2009,AUTUMN,43.11,14.82,43.18,1.97,1.72,8.0248e-06,279.0,279.62,49.18,29.82,55.12,0.59,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2010,WINTER,43.11,14.82,43.18,1.97,1.72,7.04e-07,268.36,265.49,29.46,24.17,59.82,0.62,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2010,SPRING,43.11,14.82,43.18,1.97,1.72,1.3685e-05,276.31,276.89,48.0,21.34,62.17,0.63,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2010,SUMMER,43.11,14.82,43.18,1.97,1.72,4.34843e-05,289.43,290.06,43.82,21.34,62.17,0.63,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2010,AUTUMN,43.11,14.82,43.18,1.97,1.72,6.3087e-06,277.84,277.73,68.15,21.34,62.17,0.63,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2011,WINTER,43.11,14.82,43.18,1.97,1.72,-6.666e-07,268.2,264.42,31.76,27.38,56.45,0.63,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2011,SPRING,43.11,14.82,43.18,1.97,1.72,1.33976e-05,275.98,276.78,30.63,30.4,53.59,0.63,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2011,SUMMER,43.11,14.82,43.18,1.97,1.72,4.23252e-05,290.22,290.6,73.41,30.4,53.59,0.63,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2011,AUTUMN,43.11,14.82,43.18,1.97,1.72,7.4633e-06,280.55,281.68,68.32,30.4,53.59,0.63,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2012,WINTER,43.11,14.82,43.18,1.97,1.72,1.7856e-06,270.45,269.96,68.57,34.79,49.64,0.44,0.01,5.17,454.94,21.929061926794976,61.036912698379325
187,2012,SPRING,43.11,14.82,43.18,1.97,1.72,1.73509e-05,276.87,277.37,40.18,36.98,47.66,0.34,0.01,5.17,454.94,21.929061926794976,61.036912698379325
