ID,YEAR,A,Q,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat
6233850,2001,23102.9,336.87142,415.55,287.59,355.3,4.07,2.2,7.4117e-06,274.05,271.53,590.17,3.01,54.49,0.0,0.0,1.9,21.109245188195978,67.21468450693636
6233850,2002,23102.9,248.81167,415.55,287.59,355.3,4.07,2.2,9.6602e-06,274.15,272.61,443.02,2.97,55.14,0.0,0.0,1.88,21.109245188195978,67.21468450693636
6233850,2003,23102.9,182.81758,415.55,287.59,355.3,4.07,2.2,8.7751e-06,274.17,273.1,440.91,3.11,53.31,0.0,0.0,1.85,21.109245188195978,67.21468450693636
6233850,2004,23102.9,350.57942,415.55,287.59,355.3,4.07,2.2,7.7546e-06,273.84,272.72,627.4,2.87,52.78,0.0,0.0,1.9,21.109245188195978,67.21468450693636
6233850,2005,23102.9,352.86867,415.55,287.59,355.3,4.07,2.2,9.6164e-06,274.55,273.39,642.84,3.14,54.82,0.0,0.0,1.91,21.109245188195978,67.21468450693636
6233850,2006,23102.9,254.84808,415.55,287.59,355.3,4.07,2.2,9.6139e-06,274.89,273.65,515.04,3.19,54.63,0.0,0.0,1.89,21.109245188195978,67.21468450693636
6233850,2007,23102.9,345.77025,415.55,287.59,355.3,4.07,2.2,9.1512e-06,274.93,273.16,607.86,3.44,55.15,0.0,0.0,1.9,21.109245188195978,67.21468450693636
6233850,2008,23102.9,336.515,415.55,287.59,355.3,4.07,2.2,9.0205e-06,274.66,273.29,618.61,2.73,55.22,0.0,0.0,1.89,21.109245188195978,67.21468450693636
6233850,2009,23102.9,239.571,415.55,287.59,355.3,4.07,2.2,9.6177e-06,274.79,273.17,444.66,2.05,53.18,0.0,0.0,1.89,21.109245188195978,67.21468450693636
6233850,2010,23102.9,275.98317,415.55,287.59,355.3,4.07,2.2,8.7798e-06,273.51,271.08,512.67,1.64,52.63,0.0,0.0,1.85,21.109245188195978,67.21468450693636
6233850,2011,23102.9,358.03192,415.55,287.59,355.3,4.07,2.2,1.00308e-05,274.83,273.41,683.05,2.37,54.94,0.0,0.0,1.83,21.109245188195978,67.21468450693636
6233850,2012,23102.9,393.03508,415.55,287.59,355.3,4.07,2.2,9.5585e-06,273.82,271.71,676.87,2.33,56.29,0.0,0.0,1.83,21.109245188195978,67.21468450693636
6233850,2013,23102.9,320.53325,415.55,287.59,355.3,4.07,2.2,1.06016e-05,275.12,273.28,564.99,2.7,57.74,0.0,0.0,1.84,21.109245188195978,67.21468450693636
6233850,2014,23102.9,276.47892,415.55,287.59,355.3,4.07,2.2,1.06243e-05,274.58,273.27,471.18,2.67,58.03,0.0,0.0,1.83,21.109245188195978,67.21468450693636
6233850,2015,23102.9,379.45567,415.55,287.59,355.3,4.07,2.2,9.4125e-06,274.64,273.75,677.86,1.98,56.78,0.0,0.0,1.87,21.109245188195978,67.21468450693636
6233850,2016,23102.9,380.17833,415.55,287.59,355.3,4.07,2.2,1.02162e-05,274.42,273.34,674.82,1.36,53.44,0.0,0.0,1.86,21.109245188195978,67.21468450693636
6233850,2017,23102.9,359.04633,415.55,287.59,355.3,4.07,2.2,9.0185e-06,273.76,272.39,641.87,1.16,52.85,0.0,0.0,1.87,21.109245188195978,67.21468450693636
6233850,2018,23102.9,262.02225,415.55,287.59,355.3,4.07,2.2,1.134e-05,275.18,273.89,409.89,1.22,52.2,0.0,0.0,1.85,21.109245188195978,67.21468450693636
6233850,2019,23102.9,277.46808,415.55,287.59,355.3,4.07,2.2,1.05206e-05,274.16,272.83,582.67,1.34,53.0,0.0,0.0,1.84,21.109245188195978,67.21468450693636
6233850,2020,23102.9,373.94092,415.55,287.59,355.3,4.07,2.2,1.05147e-05,274.84,274.07,612.17,0.82,51.02,0.0,0.0,1.87,21.109245188195978,67.21468450693636
6233870,2001,494.3,4.85575,131.55,34.28,126.96,2.49,1.77,1.01775e-05,275.52,274.04,585.1,4.76,90.82,0.0,0.0,2.75,23.173493756187067,66.35256511840414
6233870,2002,494.3,3.79442,131.55,34.28,126.96,2.49,1.77,1.26024e-05,275.17,274.24,447.25,12.15,84.76,0.0,0.0,2.66,23.173493756187067,66.35256511840414
6233870,2003,494.3,2.47917,131.55,34.28,126.96,2.49,1.77,1.13517e-05,275.05,274.63,432.08,11.79,85.11,0.0,0.0,2.61,23.173493756187067,66.35256511840414
6233870,2004,494.3,4.41467,131.55,34.28,126.96,2.49,1.77,9.8322e-06,274.68,274.54,584.3,11.25,85.74,0.0,0.0,2.61,23.173493756187067,66.35256511840414
6233870,2005,494.3,5.95725,131.55,34.28,126.96,2.49,1.77,1.24059e-05,275.72,275.3,630.91,11.93,85.27,0.0,0.0,2.59,23.173493756187067,66.35256511840414
6233870,2006,494.3,3.68133,131.55,34.28,126.96,2.49,1.77,1.26455e-05,276.06,275.58,474.31,11.18,85.98,0.0,0.0,2.6,23.173493756187067,66.35256511840414
6233870,2007,494.3,6.65542,131.55,34.28,126.96,2.49,1.77,1.17431e-05,276.06,275.25,659.64,10.71,86.54,0.0,0.0,2.56,23.173493756187067,66.35256511840414
6233870,2008,494.3,5.57617,131.55,34.28,126.96,2.49,1.77,1.15182e-05,275.73,275.31,612.95,5.45,91.62,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2009,494.3,3.92467,131.55,34.28,126.96,2.49,1.77,1.25486e-05,275.73,275.12,476.22,3.52,93.15,0.0,0.0,2.57,23.173493756187067,66.35256511840414
6233870,2010,494.3,5.43692,131.55,34.28,126.96,2.49,1.77,1.1573e-05,274.25,273.22,506.88,2.01,94.91,0.0,0.0,2.57,23.173493756187067,66.35256511840414
6233870,2011,494.3,5.98217,131.55,34.28,126.96,2.49,1.77,1.23414e-05,275.13,275.38,664.85,5.03,92.09,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2012,494.3,8.36042,131.55,34.28,126.96,2.49,1.77,1.25879e-05,274.78,273.76,719.49,3.53,93.59,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2013,494.3,4.81908,131.55,34.28,126.96,2.49,1.77,1.31812e-05,276.04,275.21,525.36,5.88,91.22,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2014,494.3,4.32067,131.55,34.28,126.96,2.49,1.77,1.3483e-05,275.59,275.48,483.25,6.96,89.93,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2015,494.3,8.57233,131.55,34.28,126.96,2.49,1.77,1.0815e-05,275.62,275.7,760.38,5.15,91.85,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2016,494.3,7.50425,131.55,34.28,126.96,2.49,1.77,1.26197e-05,275.84,275.22,728.39,3.46,93.39,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2017,494.3,4.73017,131.55,34.28,126.96,2.49,1.77,1.09942e-05,274.85,274.38,568.97,2.54,93.72,0.0,0.0,2.54,23.173493756187067,66.35256511840414
6233870,2018,494.3,3.92208,131.55,34.28,126.96,2.49,1.77,1.40342e-05,276.42,275.84,425.73,3.14,93.76,0.0,0.0,2.52,23.173493756187067,66.35256511840414
6233870,2019,494.3,4.44842,131.55,34.28,126.96,2.49,1.77,1.34327e-05,275.07,274.91,562.69,4.82,92.33,0.0,0.0,2.52,23.173493756187067,66.35256511840414
6233870,2020,494.3,7.91217,131.55,34.28,126.96,2.49,1.77,1.3122e-05,276.08,276.48,690.44,2.92,93.47,0.0,0.0,2.52,23.173493756187067,66.35256511840414
6233902,2001,18.3,0.15925,150.16,9.86,149.65,2.36,2.11,1.55571e-05,278.47,278.86,609.07,93.97,6.03,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2002,18.3,0.15667,150.16,9.86,149.65,2.36,2.11,1.77934e-05,279.62,279.91,652.25,96.51,3.49,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2003,18.3,0.09333,150.16,9.86,149.65,2.36,2.11,1.68619e-05,278.84,279.58,636.84,96.83,3.17,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2004,18.3,0.15058,150.16,9.86,149.65,2.36,2.11,1.64111e-05,279.03,279.43,660.2,93.97,6.03,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2005,18.3,0.11583,150.16,9.86,149.65,2.36,2.11,1.78597e-05,279.56,280.3,584.28,94.6,5.4,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2006,18.3,0.215,150.16,9.86,149.65,2.36,2.11,1.8102e-05,280.05,280.84,759.08,92.7,7.3,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2007,18.3,0.17167,150.16,9.86,149.65,2.36,2.11,1.87877e-05,280.05,280.71,726.7,93.33,6.67,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2008,18.3,0.19408,150.16,9.86,149.65,2.36,2.11,1.88558e-05,280.58,281.06,740.02,95.56,4.44,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2009,18.3,0.13725,150.16,9.86,149.65,2.36,2.11,1.90861e-05,279.49,280.06,680.07,95.24,4.13,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2010,18.3,0.12683,150.16,9.86,149.65,2.36,2.11,1.61914e-05,278.24,277.8,604.72,95.24,4.13,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2011,18.3,0.17717,150.16,9.86,149.65,2.36,2.11,1.88597e-05,280.4,280.58,707.46,95.56,3.81,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2012,18.3,0.22175,150.16,9.86,149.65,2.36,2.11,1.87841e-05,279.19,279.72,832.86,97.78,2.22,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2013,18.3,0.15425,150.16,9.86,149.65,2.36,2.11,1.7711e-05,278.86,279.87,611.9,97.46,2.54,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2014,18.3,0.14692,150.16,9.86,149.65,2.36,2.11,1.96018e-05,280.87,281.4,712.83,97.46,2.54,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2015,18.3,0.20025,150.16,9.86,149.65,2.36,2.11,1.92009e-05,280.39,280.97,759.6,95.56,4.44,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2016,18.3,0.09042,150.16,9.86,149.65,2.36,2.11,1.79716e-05,280.0,280.57,513.56,98.1,1.9,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6233902,2017,18.3,0.09417,150.16,9.86,149.65,2.36,2.11,1.79022e-05,279.77,280.49,634.45,99.05,0.95,0.0,0.0,0.0,14.315392832560425,58.827526613097184
6273500,2003,618.0,3.88083,156.57,11.29,156.5,1.87,1.58,1.45592e-05,278.45,278.41,739.9,59.3,35.65,0.59,0.0,0.6,29.261811297153656,55.70094940482012
6273500,2004,618.0,5.97525,156.57,11.29,156.5,1.87,1.58,1.53201e-05,279.35,278.51,736.86,59.49,34.76,0.39,0.0,0.59,29.261811297153656,55.70094940482012
6273500,2005,618.0,5.58992,156.57,11.29,156.5,1.87,1.58,1.6233e-05,279.01,278.82,653.67,58.78,35.0,0.32,0.0,0.6,29.261811297153656,55.70094940482012
6273500,2006,618.0,4.99075,156.57,11.29,156.5,1.87,1.58,1.72309e-05,279.47,279.07,783.17,58.01,35.91,0.24,0.0,0.59,29.261811297153656,55.70094940482012
6273500,2007,618.0,5.16167,156.57,11.29,156.5,1.87,1.58,1.83658e-05,280.01,279.73,648.27,58.38,35.48,0.52,0.0,0.6,29.261811297153656,55.70094940482012
6273500,2008,618.0,5.71342,156.57,11.29,156.5,1.87,1.58,1.81788e-05,279.71,280.17,759.77,61.87,32.33,0.34,0.0,0.61,29.261811297153656,55.70094940482012
6273500,2009,618.0,6.47917,156.57,11.29,156.5,1.87,1.58,1.67882e-05,279.04,279.03,861.68,62.47,30.92,0.32,0.0,0.63,29.261811297153656,55.70094940482012
6273500,2010,618.0,6.31233,156.57,11.29,156.5,1.87,1.58,1.74808e-05,279.57,278.54,793.76,63.62,30.17,0.25,0.0,0.61,29.261811297153656,55.70094940482012
6273500,2011,618.0,4.23933,156.57,11.29,156.5,1.87,1.58,1.64985e-05,279.44,278.62,614.53,63.93,29.79,0.22,0.0,0.56,29.261811297153656,55.70094940482012
6273500,2012,618.0,5.24225,156.57,11.29,156.5,1.87,1.58,1.62699e-05,278.84,277.86,802.86,65.53,28.49,0.17,0.0,0.54,29.261811297153656,55.70094940482012
6273500,2013,618.0,4.58158,156.57,11.29,156.5,1.87,1.58,1.77646e-05,279.41,278.9,693.03,64.52,29.09,0.12,0.0,0.55,29.261811297153656,55.70094940482012
6273500,2014,618.0,3.23192,156.57,11.29,156.5,1.87,1.58,1.94444e-05,278.87,279.49,634.98,67.76,26.69,0.59,0.0,0.54,29.261811297153656,55.70094940482012
6273500,2015,618.0,3.17475,156.57,11.29,156.5,1.87,1.58,1.94586e-05,279.82,280.59,555.32,67.81,26.45,0.68,0.0,0.55,29.261811297153656,55.70094940482012
6273500,2016,618.0,3.89375,156.57,11.29,156.5,1.87,1.58,1.85451e-05,279.18,279.33,785.06,71.69,23.48,0.44,0.0,0.56,29.261811297153656,55.70094940482012
6273500,2017,618.0,7.47758,156.57,11.29,156.5,1.87,1.58,1.6275e-05,278.87,279.23,843.76,73.74,21.06,0.56,0.0,0.55,29.261811297153656,55.70094940482012
6274600,2003,3070.0,13.446,193.91,29.0,187.38,1.7,1.14,1.66819e-05,279.09,279.32,652.05,17.91,10.18,54.64,0.44,0.0,27.112476792952314,53.46467073569523
6274600,2004,3070.0,19.26975,193.91,29.0,187.38,1.7,1.14,1.59062e-05,279.58,279.41,748.62,17.99,11.77,51.86,0.44,0.0,27.112476792952314,53.46467073569523
6274600,2005,3070.0,17.58775,193.91,29.0,187.38,1.7,1.14,1.6994e-05,279.61,279.78,697.81,17.52,11.94,51.92,0.44,0.0,27.112476792952314,53.46467073569523
6274600,2006,3070.0,17.7335,193.91,29.0,187.38,1.7,1.14,1.84768e-05,279.92,279.9,680.41,17.72,12.41,50.21,0.44,0.0,27.112476792952314,53.46467073569523
6274600,2007,3070.0,14.291,193.91,29.0,187.38,1.7,1.14,1.93255e-05,280.74,280.81,585.38,18.38,11.7,51.13,0.44,0.0,27.112476792952314,53.46467073569523
6274600,2008,3070.0,14.45925,193.91,29.0,187.38,1.7,1.14,1.89668e-05,280.3,280.94,750.99,20.13,10.68,50.07,0.45,0.0,27.112476792952314,53.46467073569523
6274600,2009,3070.0,17.65592,193.91,29.0,187.38,1.7,1.14,1.90301e-05,279.47,280.03,881.06,20.13,9.57,51.17,0.45,0.0,27.112476792952314,53.46467073569523
6274600,2010,3070.0,20.213,193.91,29.0,187.38,1.7,1.14,1.9336e-05,280.04,279.72,781.79,20.21,9.93,51.47,0.45,0.0,27.112476792952314,53.46467073569523
6274600,2011,3070.0,15.18633,193.91,29.0,187.38,1.7,1.14,1.91762e-05,279.58,279.96,576.78,21.16,9.7,51.84,0.45,0.0,27.112476792952314,53.46467073569523
6274600,2012,3070.0,14.6475,193.91,29.0,187.38,1.7,1.14,1.95344e-05,279.59,279.43,808.25,20.97,9.58,51.38,0.45,0.0,27.112476792952314,53.46467073569523
6274600,2013,3070.0,18.4115,193.91,29.0,187.38,1.7,1.14,1.81281e-05,279.68,279.83,698.09,20.42,9.17,49.93,0.46,0.0,27.112476792952314,53.46467073569523
6274600,2014,3070.0,13.20458,193.91,29.0,187.38,1.7,1.14,2.0242e-05,279.78,280.54,620.86,21.37,8.79,51.11,0.46,0.0,27.112476792952314,53.46467073569523
6274600,2015,3070.0,11.4485,193.91,29.0,187.38,1.7,1.14,1.63474e-05,280.04,280.96,654.83,21.91,8.4,52.56,0.46,0.0,27.112476792952314,53.46467073569523
6274600,2016,3070.0,16.56692,193.91,29.0,187.38,1.7,1.14,1.80386e-05,279.89,280.26,819.49,21.84,8.45,51.98,0.46,0.0,27.112476792952314,53.46467073569523
6274600,2017,3070.0,23.2835,193.91,29.0,187.38,1.7,1.14,1.76008e-05,279.89,280.12,799.65,21.09,7.42,51.08,0.46,0.0,27.112476792952314,53.46467073569523
6279500,2003,101000.0,292.29767,184.05,47.86,168.98,1.42,0.91,1.75646e-05,279.87,280.36,585.8,23.04,16.57,41.0,0.89,0.12,26.709418382416963,51.583558367364056
6279500,2004,101000.0,382.01458,184.05,47.86,168.98,1.42,0.91,1.71055e-05,280.23,280.37,653.47,22.49,17.83,38.39,0.89,0.13,26.709418382416963,51.583558367364056
6279500,2005,101000.0,471.69883,184.05,47.86,168.98,1.42,0.91,1.82866e-05,280.47,280.79,635.68,22.31,17.89,39.3,0.89,0.13,26.709418382416963,51.583558367364056
6279500,2006,101000.0,416.5325,184.05,47.86,168.98,1.42,0.91,1.9596e-05,280.32,280.75,656.35,22.89,18.68,36.98,0.89,0.12,26.709418382416963,51.583558367364056
6279500,2007,101000.0,403.16317,184.05,47.86,168.98,1.42,0.91,2.17631e-05,281.59,281.99,660.71,23.69,17.83,37.6,0.89,0.13,26.709418382416963,51.583558367364056
6279500,2008,101000.0,466.45133,184.05,47.86,168.98,1.42,0.91,2.0544e-05,281.32,281.98,737.34,25.18,17.56,36.59,0.89,0.13,26.709418382416963,51.583558367364056
6279500,2009,101000.0,480.36942,184.05,47.86,168.98,1.42,0.91,2.03259e-05,280.82,281.38,726.8,25.75,16.41,38.17,0.89,0.13,26.709418382416963,51.583558367364056
6279500,2010,101000.0,510.49417,184.05,47.86,168.98,1.42,0.91,2.0061e-05,280.81,280.76,748.24,25.3,16.77,38.83,0.89,0.13,26.709418382416963,51.583558367364056
6279500,2011,101000.0,466.87325,184.05,47.86,168.98,1.42,0.91,1.9591e-05,280.23,280.78,527.5,25.85,16.86,39.06,0.89,0.13,26.709418382416963,51.583558367364056
6279500,2012,101000.0,322.19,184.05,47.86,168.98,1.42,0.91,2.03101e-05,280.51,280.57,781.13,25.59,17.47,39.12,0.89,0.12,26.709418382416963,51.583558367364056
6279500,2013,101000.0,657.00642,184.05,47.86,168.98,1.42,0.91,1.91774e-05,280.49,280.91,709.01,25.65,17.1,38.3,0.89,0.12,26.709418382416963,51.583558367364056
6279500,2014,101000.0,337.90867,184.05,47.86,168.98,1.42,0.91,2.12341e-05,280.93,281.66,591.73,26.56,16.81,38.44,0.89,0.12,26.709418382416963,51.583558367364056
6279500,2015,101000.0,189.18342,184.05,47.86,168.98,1.42,0.91,1.78267e-05,281.5,282.4,532.75,26.96,15.9,37.61,0.89,0.11,26.709418382416963,51.583558367364056
6279500,2016,101000.0,279.46858,184.05,47.86,168.98,1.42,0.91,1.94147e-05,281.19,281.72,685.4,26.67,15.84,37.86,0.89,0.11,26.709418382416963,51.583558367364056
6279500,2017,101000.0,370.73358,184.05,47.86,168.98,1.42,0.91,1.95695e-05,280.93,281.48,706.81,26.45,16.18,37.17,0.89,0.11,26.709418382416963,51.583558367364056
6334270,2001,352.0,4.51917,20.63,12.41,19.92,0.77,0.38,1.75931e-05,281.65,282.0,849.41,6.91,0.05,33.72,0.72,0.03,9.191991393352183,54.72199762327105
6334270,2002,352.0,5.55092,20.63,12.41,19.92,0.77,0.38,1.99972e-05,282.38,282.79,956.95,5.16,0.0,37.6,0.72,0.03,9.191991393352183,54.72199762327105
6334270,2003,352.0,2.771,20.63,12.41,19.92,0.77,0.38,1.84466e-05,281.91,282.3,657.13,4.07,0.0,46.96,0.72,0.03,9.191991393352183,54.72199762327105
6334270,2004,352.0,3.71383,20.63,12.41,19.92,0.77,0.38,1.85151e-05,282.03,282.45,937.91,4.22,0.0,38.78,0.72,0.03,9.191991393352183,54.72199762327105
6334270,2005,352.0,5.50925,20.63,12.41,19.92,0.77,0.38,1.88868e-05,282.09,282.53,777.84,3.84,0.0,56.3,0.72,0.03,9.191991393352183,54.72199762327105
6334270,2006,352.0,4.28458,20.63,12.41,19.92,0.77,0.38,1.92447e-05,282.42,283.01,789.03,3.91,0.0,57.96,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2008,352.0,5.23175,20.63,12.41,19.92,0.77,0.38,1.97838e-05,282.46,282.95,893.54,4.22,0.0,39.55,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2009,352.0,4.12267,20.63,12.41,19.92,0.77,0.38,1.91836e-05,282.04,282.52,875.64,4.29,0.0,48.52,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2010,352.0,4.857,20.63,12.41,19.92,0.77,0.38,1.77612e-05,280.4,280.56,853.07,3.93,0.0,44.13,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2011,352.0,5.28642,20.63,12.41,19.92,0.77,0.38,1.67868e-05,281.5,282.11,905.62,4.2,0.0,36.28,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2012,352.0,5.0935,20.63,12.41,19.92,0.77,0.38,1.7426e-05,281.37,281.75,920.58,4.15,0.0,35.09,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2013,352.0,4.84025,20.63,12.41,19.92,0.77,0.38,1.82978e-05,281.19,281.71,822.78,4.25,0.0,39.73,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2014,352.0,5.35833,20.63,12.41,19.92,0.77,0.38,1.97871e-05,283.08,283.53,981.15,4.1,0.0,43.45,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2015,352.0,6.58333,20.63,12.41,19.92,0.77,0.38,2.20871e-05,282.35,282.96,1003.49,3.69,0.0,54.07,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2016,352.0,5.24742,20.63,12.41,19.92,0.77,0.38,1.97099e-05,282.23,282.77,810.76,4.19,0.0,53.62,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2017,352.0,6.58233,20.63,12.41,19.92,0.77,0.38,1.82461e-05,281.87,282.53,1057.93,4.65,0.0,45.11,0.77,0.03,9.191991393352183,54.72199762327105
6334270,2018,352.0,4.61842,20.63,12.41,19.92,0.77,0.38,1.68987e-05,282.2,282.86,659.16,3.91,0.0,48.39,0.81,0.03,9.191991393352183,54.72199762327105
6334270,2019,352.0,5.45617,20.63,12.41,19.92,0.77,0.38,1.79233e-05,282.32,282.95,962.1,3.98,0.0,45.81,0.81,0.03,9.191991393352183,54.72199762327105
6334270,2020,352.0,4.78467,20.63,12.41,19.92,0.77,0.38,1.91796e-05,282.62,283.3,840.26,4.1,0.0,40.43,0.81,0.03,9.191991393352183,54.72199762327105
6334280,2001,134.0,1.90467,14.49,9.34,11.96,0.79,0.39,1.78533e-05,281.8,282.14,846.11,8.19,0.0,45.64,0.0,0.0,9.103082900852653,54.803150453440566
6334280,2002,134.0,2.34225,14.49,9.34,11.96,0.79,0.39,2.02017e-05,282.52,282.93,939.84,7.05,0.0,49.1,0.0,0.0,9.103082900852653,54.803150453440566
6334280,2003,134.0,1.15358,14.49,9.34,11.96,0.79,0.39,1.87584e-05,282.1,282.48,663.0,5.21,0.0,59.0,0.0,0.0,9.103082900852653,54.803150453440566
6334280,2004,134.0,2.12592,14.49,9.34,11.96,0.79,0.39,1.90273e-05,282.24,282.66,934.64,5.63,0.0,49.05,0.0,0.0,9.103082900852653,54.803150453440566
6334800,2001,481.0,5.90783,30.09,13.32,30.27,1.11,0.67,1.73504e-05,281.4,281.81,836.73,2.76,0.05,52.25,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2002,481.0,8.47925,30.09,13.32,30.27,1.11,0.67,1.99726e-05,282.13,282.63,980.09,2.53,0.0,56.57,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2003,481.0,3.94833,30.09,13.32,30.27,1.11,0.67,1.83599e-05,281.62,282.11,639.96,2.32,0.0,62.95,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2004,481.0,5.95058,30.09,13.32,30.27,1.11,0.67,1.81615e-05,281.73,282.21,927.14,2.19,0.0,59.55,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2005,481.0,6.035,30.09,13.32,30.27,1.11,0.67,1.87713e-05,281.85,282.38,767.45,1.89,0.0,68.43,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2006,481.0,5.13433,30.09,13.32,30.27,1.11,0.67,1.92034e-05,282.18,282.85,774.96,1.76,0.0,64.29,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2007,481.0,8.21875,30.09,13.32,30.27,1.11,0.67,2.06794e-05,282.53,283.03,1018.84,1.98,0.0,59.07,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2008,481.0,6.74967,30.09,13.32,30.27,1.11,0.67,1.97385e-05,282.27,282.82,848.08,2.18,0.0,59.93,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2009,481.0,5.52058,30.09,13.32,30.27,1.11,0.67,1.93083e-05,281.85,282.39,849.63,2.07,0.0,65.44,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2010,481.0,6.78483,30.09,13.32,30.27,1.11,0.67,1.77045e-05,280.26,280.45,850.58,1.87,0.0,63.35,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2011,481.0,7.99042,30.09,13.32,30.27,1.11,0.67,1.63731e-05,281.3,281.96,914.06,2.14,0.0,60.17,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2012,481.0,6.97392,30.09,13.32,30.27,1.11,0.67,1.69607e-05,281.17,281.59,869.14,2.19,0.0,60.24,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2013,481.0,6.56592,30.09,13.32,30.27,1.11,0.67,1.80824e-05,281.03,281.62,792.65,2.28,0.0,60.72,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2014,481.0,7.17608,30.09,13.32,30.27,1.11,0.67,1.97045e-05,282.89,283.39,951.97,2.25,0.0,62.1,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2015,481.0,8.79867,30.09,13.32,30.27,1.11,0.67,2.23311e-05,282.13,282.8,1005.27,2.28,0.0,68.62,1.24,1.41,9.450934933773238,54.65491158481842
6334800,2016,481.0,7.11133,30.09,13.32,30.27,1.11,0.67,1.99608e-05,282.03,282.62,808.39,2.6,0.0,67.41,1.27,1.41,9.450934933773238,54.65491158481842
6334800,2017,481.0,8.77583,30.09,13.32,30.27,1.11,0.67,1.85677e-05,281.74,282.43,1031.74,2.66,0.0,63.62,1.27,1.41,9.450934933773238,54.65491158481842
6334800,2018,481.0,6.50358,30.09,13.32,30.27,1.11,0.67,1.77324e-05,282.29,283.01,647.63,2.2,0.0,65.12,1.27,1.41,9.450934933773238,54.65491158481842
6334800,2019,481.0,6.38458,30.09,13.32,30.27,1.11,0.67,1.81612e-05,282.27,282.9,919.08,2.32,0.0,64.48,1.27,1.41,9.450934933773238,54.65491158481842
6334800,2020,481.0,6.07783,30.09,13.32,30.27,1.11,0.67,1.93046e-05,282.45,283.15,797.12,2.5,0.0,61.13,1.27,1.41,9.450934933773238,54.65491158481842
6337050,2001,1313.0,10.78142,50.34,26.26,41.62,1.24,0.54,1.54318e-05,281.95,282.29,868.36,5.75,0.27,70.35,3.89,0.46,8.404588614478419,52.55708500524719
6337050,2002,1313.0,16.63792,50.34,26.26,41.62,1.24,0.54,1.7023e-05,282.34,282.91,999.88,5.57,0.82,72.03,3.89,0.46,8.404588614478419,52.55708500524719
6337050,2003,1313.0,8.9025,50.34,26.26,41.62,1.24,0.54,1.713e-05,282.18,282.71,621.21,4.94,0.3,74.16,3.89,0.46,8.404588614478419,52.55708500524719
6337050,2004,1313.0,9.2905,50.34,26.26,41.62,1.24,0.54,1.68904e-05,281.95,282.55,811.56,5.02,0.27,72.19,3.89,0.46,8.404588614478419,52.55708500524719
6337050,2005,1313.0,8.05408,50.34,26.26,41.62,1.24,0.54,1.81986e-05,282.28,282.85,733.72,4.64,0.17,72.5,3.89,0.46,8.404588614478419,52.55708500524719
