ID,YEAR,ID_GRDC,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat,A
50,2014,,8.89,7.96,8.58,1.62,1.36,1.58556e-05,277.13,277.68,439.51,12.24,12.24,0.0,0.0,60.49,21.62434195109096,65.35776565132599,9.98
50,2015,,8.89,7.96,8.58,1.62,1.36,1.46484e-05,277.25,277.83,760.71,8.04,15.73,0.0,0.0,60.14,21.62434195109096,65.35776565132599,9.98
50,2016,,8.89,7.96,8.58,1.62,1.36,1.42564e-05,276.37,276.67,589.71,4.55,19.23,0.0,0.0,60.49,21.62434195109096,65.35776565132599,9.98
50,2017,,8.89,7.96,8.58,1.62,1.36,1.30326e-05,275.65,275.93,671.16,5.59,16.78,0.0,0.0,60.14,21.62434195109096,65.35776565132599,9.98
50,2018,,8.89,7.96,8.58,1.62,1.36,1.53107e-05,276.9,276.51,491.28,4.55,15.73,0.0,0.0,60.14,21.62434195109096,65.35776565132599,9.98
50,2019,,8.89,7.96,8.58,1.62,1.36,1.52841e-05,275.55,275.91,597.63,2.8,18.53,0.0,0.0,60.14,21.62434195109096,65.35776565132599,9.98
50,2020,,8.89,7.96,8.58,1.62,1.36,1.52572e-05,277.2,277.95,683.8,3.85,18.88,0.0,0.0,60.14,21.62434195109096,65.35776565132599,9.98
51,2001,,12.98,9.0,10.56,1.65,1.38,1.17854e-05,275.83,275.64,712.1,3.95,55.26,24.34,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2002,,12.98,9.0,10.56,1.65,1.38,1.34446e-05,275.75,275.71,460.03,3.95,72.37,19.08,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2003,,12.98,9.0,10.56,1.65,1.38,1.25967e-05,276.2,275.69,437.04,3.95,70.39,7.24,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2004,,12.98,9.0,10.56,1.65,1.38,1.13896e-05,275.79,275.99,574.84,1.32,71.71,9.21,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2005,,12.98,9.0,10.56,1.65,1.38,1.38334e-05,276.58,276.78,621.31,1.32,80.92,3.29,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2006,,12.98,9.0,10.56,1.65,1.38,1.35517e-05,276.88,276.97,544.05,1.32,74.34,3.29,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2007,,12.98,9.0,10.56,1.65,1.38,1.33171e-05,276.99,276.58,655.86,1.32,73.03,1.97,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2008,,12.98,9.0,10.56,1.65,1.38,1.29156e-05,276.69,276.69,705.86,1.32,76.32,1.97,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2009,,12.98,9.0,10.56,1.65,1.38,1.38788e-05,276.51,276.28,516.29,1.32,74.34,5.26,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2010,,12.98,9.0,10.56,1.65,1.38,1.32264e-05,275.47,274.32,526.1,1.32,72.37,3.95,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2011,,12.98,9.0,10.56,1.65,1.38,1.43506e-05,277.03,276.71,777.14,0.66,69.74,1.97,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2012,,12.98,9.0,10.56,1.65,1.38,1.44021e-05,276.14,275.24,920.35,0.66,61.84,1.32,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2013,,12.98,9.0,10.56,1.65,1.38,1.49303e-05,276.93,276.61,497.87,0.0,62.5,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2014,,12.98,9.0,10.56,1.65,1.38,1.52823e-05,276.75,277.14,423.75,0.66,53.95,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2015,,12.98,9.0,10.56,1.65,1.38,1.33763e-05,276.82,277.19,728.15,0.66,62.5,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2016,,12.98,9.0,10.56,1.65,1.38,1.40078e-05,276.76,276.41,581.38,0.66,61.84,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2017,,12.98,9.0,10.56,1.65,1.38,1.2809e-05,275.8,275.88,676.88,1.97,50.66,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2018,,12.98,9.0,10.56,1.65,1.38,1.54475e-05,277.29,277.06,475.18,1.32,44.08,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2019,,12.98,9.0,10.56,1.65,1.38,1.52471e-05,275.84,276.19,564.82,0.66,54.61,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
51,2020,,12.98,9.0,10.56,1.65,1.38,1.4857e-05,276.98,277.79,670.25,0.0,51.97,0.0,0.0,1.97,21.26716710213029,65.35366416481304,7.98
52,2001,,11.85,7.51,10.09,1.0,0.88,1.2754e-05,276.17,275.38,506.24,36.21,38.94,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2002,,11.85,7.51,10.09,1.0,0.88,1.39896e-05,276.05,275.36,434.55,32.05,43.72,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2003,,11.85,7.51,10.09,1.0,0.88,1.30203e-05,275.93,274.68,465.02,22.07,53.45,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2004,,11.85,7.51,10.09,1.0,0.88,1.30824e-05,276.38,276.06,581.7,20.16,55.71,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2005,,11.85,7.51,10.09,1.0,0.88,1.58353e-05,277.58,277.15,616.73,22.94,52.93,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2006,,11.85,7.51,10.09,1.0,0.88,1.41232e-05,277.28,276.64,437.73,18.21,57.77,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2007,,11.85,7.51,10.09,1.0,0.88,1.40529e-05,277.29,276.85,667.29,21.04,54.78,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2008,,11.85,7.51,10.09,1.0,0.88,1.32106e-05,277.21,277.03,581.84,23.61,52.42,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2009,,11.85,7.51,10.09,1.0,0.88,1.40898e-05,276.69,276.47,450.07,24.79,50.98,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2010,,11.85,7.51,10.09,1.0,0.88,1.35112e-05,276.42,275.06,482.62,25.36,50.57,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2011,,11.85,7.51,10.09,1.0,0.88,1.48916e-05,277.67,276.98,559.16,30.2,45.78,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2012,,11.85,7.51,10.09,1.0,0.88,1.45148e-05,276.74,275.43,585.94,33.54,42.64,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2013,,11.85,7.51,10.09,1.0,0.88,1.45561e-05,277.7,276.8,489.92,36.01,40.33,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2014,,11.85,7.51,10.09,1.0,0.88,1.50539e-05,277.0,277.33,473.08,40.79,35.91,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2015,,11.85,7.51,10.09,1.0,0.88,1.36503e-05,277.55,277.58,655.43,41.87,34.83,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2016,,11.85,7.51,10.09,1.0,0.88,1.42596e-05,277.07,276.82,509.37,41.98,34.05,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2017,,11.85,7.51,10.09,1.0,0.88,1.24606e-05,275.89,275.83,444.57,38.53,37.35,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2018,,11.85,7.51,10.09,1.0,0.88,1.51662e-05,277.34,276.58,359.64,36.42,39.66,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2019,,11.85,7.51,10.09,1.0,0.88,1.50086e-05,276.48,275.96,507.47,35.39,41.1,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
52,2020,,11.85,7.51,10.09,1.0,0.88,1.64119e-05,277.44,277.84,687.98,38.53,38.01,0.0,0.0,18.42,25.35291682445049,65.262050658141,65.85
54,2001,,58.47,54.92,41.48,2.01,1.65,1.22177e-05,275.86,275.57,679.26,4.87,71.12,0.8,0.39,16.9,21.362587988281355,65.22422774090582,647.5
54,2002,,58.47,54.92,41.48,2.01,1.65,1.38359e-05,275.83,275.63,441.77,7.85,70.45,0.46,0.39,16.91,21.362587988281355,65.22422774090582,647.5
54,2003,,58.47,54.92,41.48,2.01,1.65,1.29203e-05,276.01,275.41,409.73,8.05,70.27,0.27,0.39,16.89,21.362587988281355,65.22422774090582,647.5
54,2004,,58.47,54.92,41.48,2.01,1.65,1.18385e-05,275.77,275.92,534.96,6.53,71.86,0.24,0.39,16.9,21.362587988281355,65.22422774090582,647.5
54,2005,,58.47,54.92,41.48,2.01,1.65,1.42825e-05,276.63,276.71,580.64,6.94,71.68,0.15,0.39,16.91,21.362587988281355,65.22422774090582,647.5
54,2006,,58.47,54.92,41.48,2.01,1.65,1.38876e-05,276.9,276.9,526.36,7.01,71.4,0.13,0.39,16.9,21.362587988281355,65.22422774090582,647.5
54,2007,,58.47,54.92,41.48,2.01,1.65,1.38138e-05,277.04,276.52,631.27,9.06,69.25,0.02,0.39,16.92,21.362587988281355,65.22422774090582,647.5
54,2008,,58.47,54.92,41.48,2.01,1.65,1.32346e-05,276.73,276.64,658.48,7.59,70.68,0.02,0.39,16.91,21.362587988281355,65.22422774090582,647.5
54,2009,,58.47,54.92,41.48,2.01,1.65,1.41941e-05,276.53,276.22,509.13,6.83,71.41,0.09,0.39,16.88,21.362587988281355,65.22422774090582,647.5
54,2010,,58.47,54.92,41.48,2.01,1.65,1.35258e-05,275.49,274.33,512.09,4.65,73.53,0.04,0.39,16.87,21.362587988281355,65.22422774090582,647.5
54,2011,,58.47,54.92,41.48,2.01,1.65,1.4702e-05,277.01,276.64,715.51,6.23,71.81,0.03,0.39,16.87,21.362587988281355,65.22422774090582,647.5
54,2012,,58.47,54.92,41.48,2.01,1.65,1.48471e-05,276.11,275.28,883.05,5.84,71.3,0.03,0.39,16.87,21.362587988281355,65.22422774090582,647.5
54,2013,,58.47,54.92,41.48,2.01,1.65,1.54064e-05,276.99,276.59,496.05,8.84,68.97,0.01,0.39,16.87,21.362587988281355,65.22422774090582,647.5
54,2014,,58.47,54.92,41.48,2.01,1.65,1.5544e-05,276.82,277.12,415.01,11.47,65.82,0.03,0.39,16.88,21.362587988281355,65.22422774090582,647.5
54,2015,,58.47,54.92,41.48,2.01,1.65,1.37953e-05,276.96,277.31,704.03,12.9,64.79,0.01,0.39,16.88,21.362587988281355,65.22422774090582,647.5
54,2016,,58.47,54.92,41.48,2.01,1.65,1.40836e-05,276.62,276.44,559.33,14.24,63.61,0.0,0.39,16.89,21.362587988281355,65.22422774090582,647.5
54,2017,,58.47,54.92,41.48,2.01,1.65,1.29795e-05,275.77,275.87,642.36,11.02,66.22,0.0,0.39,16.88,21.362587988281355,65.22422774090582,647.5
54,2018,,58.47,54.92,41.48,2.01,1.65,1.55374e-05,277.18,276.84,461.02,7.69,69.55,0.02,0.39,16.87,21.362587988281355,65.22422774090582,647.5
54,2019,,58.47,54.92,41.48,2.01,1.65,1.54962e-05,275.77,276.1,543.26,7.63,70.15,0.02,0.39,16.87,21.362587988281355,65.22422774090582,647.5
54,2020,,58.47,54.92,41.48,2.01,1.65,1.5139e-05,277.01,277.77,648.32,7.18,70.21,0.01,0.39,16.87,21.362587988281355,65.22422774090582,647.5
57,2001,6854400.0,118.23,100.17,94.27,1.42,1.06,1.13694e-05,275.9,274.38,552.53,16.21,69.11,0.31,0.29,2.06,26.515567289277584,65.04664648384774,1367.43
57,2002,6854400.0,118.23,100.17,94.27,1.42,1.06,1.30785e-05,275.74,274.66,537.26,14.48,69.55,0.19,0.29,2.02,26.515567289277584,65.04664648384774,1367.43
57,2003,6854400.0,118.23,100.17,94.27,1.42,1.06,1.16873e-05,276.08,275.04,556.26,12.35,69.45,0.29,0.29,2.02,26.515567289277584,65.04664648384774,1367.43
57,2004,6854400.0,118.23,100.17,94.27,1.42,1.06,1.11435e-05,275.9,275.2,686.79,11.17,71.94,0.14,0.3,2.03,26.515567289277584,65.04664648384774,1367.43
57,2005,6854400.0,118.23,100.17,94.27,1.42,1.06,1.38085e-05,276.75,276.07,671.77,15.04,69.08,0.21,0.3,2.02,26.515567289277584,65.04664648384774,1367.43
57,2006,6854400.0,118.23,100.17,94.27,1.42,1.06,1.33561e-05,276.82,275.9,558.88,12.07,71.48,0.1,0.3,2.01,26.515567289277584,65.04664648384774,1367.43
57,2007,6854400.0,118.23,100.17,94.27,1.42,1.06,1.24224e-05,276.59,275.96,710.58,14.99,71.51,0.1,0.3,2.01,26.515567289277584,65.04664648384774,1367.43
57,2008,6854400.0,118.23,100.17,94.27,1.42,1.06,1.09475e-05,276.37,276.12,694.96,13.23,73.54,0.14,0.3,2.01,26.515567289277584,65.04664648384774,1367.43
57,2009,6854400.0,118.23,100.17,94.27,1.42,1.06,1.29016e-05,276.34,275.57,522.13,12.88,73.33,0.15,0.3,2.0,26.515567289277584,65.04664648384774,1367.43
57,2010,6854400.0,118.23,100.17,94.27,1.42,1.06,1.27939e-05,275.68,274.09,591.38,14.19,71.88,0.14,0.3,1.98,26.515567289277584,65.04664648384774,1367.43
57,2011,6854400.0,118.23,100.17,94.27,1.42,1.06,1.37071e-05,276.77,276.15,684.18,17.76,68.14,0.3,0.3,1.99,26.515567289277584,65.04664648384774,1367.43
57,2012,6854400.0,118.23,100.17,94.27,1.42,1.06,1.31908e-05,275.98,274.46,720.42,17.51,68.95,0.05,0.3,1.98,26.515567289277584,65.04664648384774,1367.43
57,2013,6854400.0,118.23,100.17,94.27,1.42,1.06,1.37218e-05,276.99,276.15,626.89,18.29,66.84,0.14,0.3,1.97,26.515567289277584,65.04664648384774,1367.43
57,2014,6854400.0,118.23,100.17,94.27,1.42,1.06,1.38492e-05,276.27,276.37,604.23,21.96,62.49,0.23,0.31,1.96,26.515567289277584,65.04664648384774,1367.43
57,2015,6854400.0,118.23,100.17,94.27,1.42,1.06,1.12037e-05,276.51,276.58,840.88,20.78,63.46,0.25,0.31,1.98,26.515567289277584,65.04664648384774,1367.43
57,2016,6854400.0,118.23,100.17,94.27,1.42,1.06,1.29212e-05,276.6,276.18,639.24,19.46,64.35,0.24,0.31,1.97,26.515567289277584,65.04664648384774,1367.43
57,2017,6854400.0,118.23,100.17,94.27,1.42,1.06,1.1256e-05,275.48,275.29,627.71,14.32,65.56,0.15,0.31,1.97,26.515567289277584,65.04664648384774,1367.43
57,2018,6854400.0,118.23,100.17,94.27,1.42,1.06,1.47129e-05,277.04,276.72,451.42,14.6,67.6,0.15,0.31,1.98,26.515567289277584,65.04664648384774,1367.43
57,2019,6854400.0,118.23,100.17,94.27,1.42,1.06,1.41248e-05,276.17,275.88,595.4,13.85,70.38,0.22,0.31,1.97,26.515567289277584,65.04664648384774,1367.43
57,2020,6854400.0,118.23,100.17,94.27,1.42,1.06,1.4877e-05,276.97,277.45,807.91,13.66,72.6,0.32,0.31,1.97,26.515567289277584,65.04664648384774,1367.43
58,2001,,30.08,19.08,26.48,1.01,0.84,1.25926e-05,276.1,275.24,500.82,28.56,50.15,0.0,3.1,14.89,25.576495980428,65.07487474398795,278.35
58,2002,,30.08,19.08,26.48,1.01,0.84,1.41209e-05,276.05,275.34,448.87,26.57,51.9,0.0,3.1,14.92,25.576495980428,65.07487474398795,278.35
58,2003,,30.08,19.08,26.48,1.01,0.84,1.32597e-05,276.26,275.26,449.75,25.4,52.93,0.0,3.1,14.97,25.576495980428,65.07487474398795,278.35
58,2004,,30.08,19.08,26.48,1.01,0.84,1.27141e-05,276.32,275.99,613.67,21.63,57.31,0.0,3.1,14.97,25.576495980428,65.07487474398795,278.35
58,2005,,30.08,19.08,26.48,1.01,0.84,1.54951e-05,277.41,276.97,563.66,25.66,53.22,0.0,3.1,14.95,25.576495980428,65.07487474398795,278.35
58,2006,,30.08,19.08,26.48,1.01,0.84,1.43789e-05,277.24,276.7,457.82,21.2,57.77,0.0,3.12,14.89,25.576495980428,65.07487474398795,278.35
58,2007,,30.08,19.08,26.48,1.01,0.84,1.39589e-05,277.13,276.71,638.68,24.89,54.27,0.0,3.15,14.89,25.576495980428,65.07487474398795,278.35
58,2008,,30.08,19.08,26.48,1.01,0.84,1.2784e-05,277.0,276.9,575.75,25.99,53.14,0.0,3.15,14.92,25.576495980428,65.07487474398795,278.35
58,2009,,30.08,19.08,26.48,1.01,0.84,1.39773e-05,276.62,276.32,450.17,26.19,52.83,0.0,3.15,14.92,25.576495980428,65.07487474398795,278.35
58,2010,,30.08,19.08,26.48,1.01,0.84,1.34907e-05,276.06,274.73,497.12,27.48,51.49,0.0,3.15,14.92,25.576495980428,65.07487474398795,278.35
58,2011,,30.08,19.08,26.48,1.01,0.84,1.49357e-05,277.44,276.89,573.46,32.11,46.81,0.0,3.15,14.92,25.576495980428,65.07487474398795,278.35
58,2012,,30.08,19.08,26.48,1.01,0.84,1.44829e-05,276.52,275.19,577.38,33.62,45.54,0.0,3.15,14.92,25.576495980428,65.07487474398795,278.35
58,2013,,30.08,19.08,26.48,1.01,0.84,1.47513e-05,277.49,276.89,521.87,36.15,42.97,0.0,3.15,14.92,25.576495980428,65.07487474398795,278.35
58,2014,,30.08,19.08,26.48,1.01,0.84,1.52722e-05,276.81,277.29,498.08,39.44,39.53,0.0,3.17,14.92,25.576495980428,65.07487474398795,278.35
58,2015,,30.08,19.08,26.48,1.01,0.84,1.28389e-05,277.2,277.37,675.27,38.42,40.47,0.0,3.19,14.92,25.576495980428,65.07487474398795,278.35
58,2016,,30.08,19.08,26.48,1.01,0.84,1.40594e-05,276.84,276.73,496.87,35.82,42.98,0.0,3.19,14.89,25.576495980428,65.07487474398795,278.35
58,2017,,30.08,19.08,26.48,1.01,0.84,1.22539e-05,275.88,275.93,467.25,32.34,45.97,0.0,3.19,14.92,25.576495980428,65.07487474398795,278.35
58,2018,,30.08,19.08,26.48,1.01,0.84,1.54503e-05,277.34,276.99,362.86,30.82,47.63,0.0,3.19,14.92,25.576495980428,65.07487474398795,278.35
58,2019,,30.08,19.08,26.48,1.01,0.84,1.50769e-05,276.48,276.25,491.52,30.28,48.57,0.0,3.19,14.89,25.576495980428,65.07487474398795,278.35
58,2020,,30.08,19.08,26.48,1.01,0.84,1.60342e-05,277.37,277.98,668.97,34.26,44.85,0.0,3.22,14.92,25.576495980428,65.07487474398795,278.35
59,2001,,7.76,4.88,7.03,0.77,0.66,1.38919e-05,276.46,275.75,549.96,14.48,23.2,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2002,,7.76,4.88,7.03,0.77,0.66,1.37851e-05,275.94,275.1,438.33,11.16,26.91,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2003,,7.76,4.88,7.03,0.77,0.66,1.3526e-05,276.2,274.88,440.53,7.14,30.22,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2004,,7.76,4.88,7.03,0.77,0.66,1.36854e-05,276.8,276.4,574.54,5.08,33.1,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2005,,7.76,4.88,7.03,0.77,0.66,1.66595e-05,278.12,277.59,557.73,6.68,30.8,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2006,,7.76,4.88,7.03,0.77,0.66,1.50654e-05,277.87,277.27,411.33,5.04,32.38,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2007,,7.76,4.88,7.03,0.77,0.66,1.55266e-05,277.73,277.26,616.76,5.29,32.2,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2008,,7.76,4.88,7.03,0.77,0.66,1.4193e-05,277.67,277.43,564.94,5.16,32.6,0.06,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2009,,7.76,4.88,7.03,0.77,0.66,1.49432e-05,277.1,276.85,489.1,3.25,34.9,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2010,,7.76,4.88,7.03,0.77,0.66,1.43368e-05,276.88,275.56,513.02,3.81,34.29,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2011,,7.76,4.88,7.03,0.77,0.66,1.48018e-05,277.89,277.05,570.38,5.57,32.7,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2012,,7.76,4.88,7.03,0.77,0.66,1.43498e-05,277.01,275.76,586.92,6.35,31.59,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2013,,7.76,4.88,7.03,0.77,0.66,1.39577e-05,277.78,276.84,506.55,7.69,29.61,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2014,,7.76,4.88,7.03,0.77,0.66,1.48193e-05,277.26,277.48,470.76,8.94,28.38,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2015,,7.76,4.88,7.03,0.77,0.66,1.46908e-05,278.11,278.1,646.92,9.86,27.38,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2016,,7.76,4.88,7.03,0.77,0.66,1.41246e-05,277.34,277.13,512.4,9.7,27.56,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2017,,7.76,4.88,7.03,0.77,0.66,1.25827e-05,276.09,276.21,459.82,9.02,28.49,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2018,,7.76,4.88,7.03,0.77,0.66,1.463e-05,277.48,276.51,389.24,8.35,29.61,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2019,,7.76,4.88,7.03,0.77,0.66,1.5235e-05,276.55,276.14,515.91,8.9,29.66,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
59,2020,,7.76,4.88,7.03,0.77,0.66,1.7168e-05,277.9,278.23,693.97,9.97,28.34,0.0,0.0,54.23,24.757345446039484,65.0248107098176,200.53
60,2001,,9.08,6.85,7.82,0.84,0.67,1.27998e-05,276.32,275.57,528.79,8.96,38.32,0.14,3.5,29.36,25.388489814234912,64.94416749682179,129.7
60,2002,,9.08,6.85,7.82,0.84,0.67,1.36828e-05,276.15,275.49,457.67,7.51,38.95,0.0,3.5,29.36,25.388489814234912,64.94416749682179,129.7
60,2003,,9.08,6.85,7.82,0.84,0.67,1.32406e-05,276.48,275.52,451.12,5.23,38.46,0.2,3.5,29.42,25.388489814234912,64.94416749682179,129.7
60,2004,,9.08,6.85,7.82,0.84,0.67,1.27994e-05,276.59,276.32,630.58,4.41,44.18,0.0,3.58,29.42,25.388489814234912,64.94416749682179,129.7
60,2005,,9.08,6.85,7.82,0.84,0.67,1.56451e-05,277.78,277.34,543.91,4.47,45.18,0.0,3.58,29.36,25.388489814234912,64.94416749682179,129.7
60,2006,,9.08,6.85,7.82,0.84,0.67,1.41189e-05,277.54,277.06,446.75,3.73,47.03,0.0,3.58,29.36,25.388489814234912,64.94416749682179,129.7
60,2007,,9.08,6.85,7.82,0.84,0.67,1.43298e-05,277.47,277.06,626.77,4.72,46.57,0.0,3.64,29.36,25.388489814234912,64.94416749682179,129.7
60,2008,,9.08,6.85,7.82,0.84,0.67,1.30993e-05,277.36,277.23,563.25,4.52,45.52,0.0,3.64,29.36,25.388489814234912,64.94416749682179,129.7
60,2009,,9.08,6.85,7.82,0.84,0.67,1.39393e-05,276.83,276.64,452.81,3.58,47.85,0.0,3.64,29.36,25.388489814234912,64.94416749682179,129.7
60,2010,,9.08,6.85,7.82,0.84,0.67,1.35314e-05,276.49,275.11,492.0,2.7,47.51,0.0,3.64,29.36,25.388489814234912,64.94416749682179,129.7
60,2011,,9.08,6.85,7.82,0.84,0.67,1.46909e-05,277.78,277.1,572.98,2.87,45.41,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2012,,9.08,6.85,7.82,0.84,0.67,1.41223e-05,276.63,275.49,580.76,3.33,43.7,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2013,,9.08,6.85,7.82,0.84,0.67,1.42247e-05,277.67,277.08,527.63,4.35,44.41,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2014,,9.08,6.85,7.82,0.84,0.67,1.49692e-05,277.12,277.54,499.15,5.46,42.76,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2015,,9.08,6.85,7.82,0.84,0.67,1.33504e-05,277.56,277.72,676.47,6.03,42.87,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2016,,9.08,6.85,7.82,0.84,0.67,1.35772e-05,276.97,276.9,503.23,5.26,39.83,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2017,,9.08,6.85,7.82,0.84,0.67,1.19426e-05,275.89,276.03,475.85,4.21,39.89,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2018,,9.08,6.85,7.82,0.84,0.67,1.45843e-05,277.36,276.88,368.59,4.21,42.67,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2019,,9.08,6.85,7.82,0.84,0.67,1.4367e-05,276.44,276.28,493.35,4.24,43.64,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
60,2020,,9.08,6.85,7.82,0.84,0.67,1.59992e-05,277.68,278.14,677.59,5.52,43.41,0.0,3.73,29.36,25.388489814234912,64.94416749682179,129.7
61,2001,6233116.0,198.99,125.79,248.73,2.52,2.03,1.18039e-05,275.87,274.86,755.2,10.56,84.69,0.54,0.0,0.38,20.52277019200628,65.00727918622935,428.33
61,2002,6233116.0,198.99,125.79,248.73,2.52,2.03,1.41881e-05,276.05,275.51,499.05,13.9,83.57,0.28,0.0,0.31,20.52277019200628,65.00727918622935,428.33
61,2003,6233116.0,198.99,125.79,248.73,2.52,2.03,1.26742e-05,276.04,275.49,491.55,17.03,81.15,0.2,0.0,0.28,20.52277019200628,65.00727918622935,428.33
61,2004,6233116.0,198.99,125.79,248.73,2.52,2.03,1.13794e-05,275.58,275.48,647.79,14.64,83.94,0.12,0.0,0.28,20.52277019200628,65.00727918622935,428.33
61,2005,6233116.0,198.99,125.79,248.73,2.52,2.03,1.30611e-05,276.29,276.11,598.12,13.71,84.52,0.06,0.0,0.28,20.52277019200628,65.00727918622935,428.33
61,2006,6233116.0,198.99,125.79,248.73,2.52,2.03,1.34992e-05,276.7,276.4,553.95,12.95,85.19,0.04,0.0,0.26,20.52277019200628,65.00727918622935,428.33
61,2007,6233116.0,198.99,125.79,248.73,2.52,2.03,1.35311e-05,276.82,275.81,596.76,13.52,84.85,0.02,0.0,0.27,20.52277019200628,65.00727918622935,428.33
61,2008,6233116.0,198.99,125.79,248.73,2.52,2.03,1.2383e-05,276.42,276.07,670.6,11.52,87.06,0.01,0.0,0.26,20.52277019200628,65.00727918622935,428.33
61,2009,6233116.0,198.99,125.79,248.73,2.52,2.03,1.36562e-05,276.33,275.52,632.33,10.34,88.08,0.03,0.0,0.26,20.52277019200628,65.00727918622935,428.33
61,2010,6233116.0,198.99,125.79,248.73,2.52,2.03,1.30311e-05,275.05,273.45,519.05,8.27,89.63,0.02,0.0,0.26,20.52277019200628,65.00727918622935,428.33
61,2011,6233116.0,198.99,125.79,248.73,2.52,2.03,1.42114e-05,276.58,276.04,655.7,8.74,89.37,0.02,0.0,0.23,20.52277019200628,65.00727918622935,428.33
61,2012,6233116.0,198.99,125.79,248.73,2.52,2.03,1.4152e-05,275.65,274.49,861.56,7.32,90.07,0.01,0.0,0.23,20.52277019200628,65.00727918622935,428.33
61,2013,6233116.0,198.99,125.79,248.73,2.52,2.03,1.52224e-05,276.69,275.97,558.46,11.54,86.54,0.02,0.0,0.23,20.52277019200628,65.00727918622935,428.33
